,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
OIAZIVWQQSTHIV-QGEIZBHWSA-N,2.443,2.4050622,2.443,2.3093023,2.443,2.5775702,2.443,2.4207284,2.443,2.4734707,2.443,2.3810043
GRXHSRNWJSCHJF-UHFFFAOYSA-N,3.647,3.496567,3.647,3.1423085,3.647,3.5544047,3.647,3.5087056,3.647,4.086673,3.647,2.930807
UJLXKFDRCLLVFL-UHFFFAOYSA-N,2.754,2.7614741,2.754,2.3072805,2.754,2.6716728,2.754,2.7908876,2.754,2.7763603,2.754,2.5073872
NBGFAOVEZHTCCS-UHFFFAOYSA-N,3.113,2.8155522,3.113,2.3965178,3.113,2.9281704,3.113,2.8837466,3.113,2.9929783,3.113,2.7330348
ZWWRMKPNUAMHJQ-UHFFFAOYSA-N,3.114,2.8145123,3.114,2.4227843,3.114,2.752947,3.114,2.9606497,3.114,3.20153,3.114,2.8033628
GMUPDUPWHJJKBM-VWBSPMBSSA-N,2.87,2.7860417,2.87,2.678079,2.87,2.6675384,2.87,2.7684276,2.87,2.8846068,2.87,2.8389251
GLWFZDQVRTUAEK-JBKUDNKRSA-N,2.501,2.5451217,2.501,2.3835356,2.501,2.5821245,2.501,2.4720814,2.501,2.8079455,2.501,2.712907
BUVJSMDRDOXLIQ-UHFFFAOYSA-N,2.901,2.6319911,2.901,2.44449,2.901,2.8956342,2.901,3.035187,2.901,2.862554,2.901,2.6328876
LWTKONNHNPMXTN-UHFFFAOYSA-N,3.207,3.0708742,3.207,2.3979034,3.207,3.1184173,3.207,2.8812962,3.207,3.0984173,3.207,2.974487
MXVOHQSKQWXDRU-SSULHUJASA-N,2.989,2.783588,2.989,2.4431813,2.989,2.8723302,2.989,2.6914866,2.989,3.0593822,2.989,2.7648494
CPKFUJKUSMBBJQ-MITXGNBESA-N,2.595,2.5471,2.595,2.4537585,2.595,2.4209197,2.595,2.6696746,2.595,3.0402663,2.595,2.847558
RYMPDXBYXVCUMK-LXRKYHGUSA-N,2.88,3.1386147,2.88,2.9997227,2.88,3.3044999,2.88,3.0886059,2.88,3.7799394,2.88,3.4845235
VPGIPQKSOPRASM-UHFFFAOYSA-N,2.937,2.9679737,2.937,2.9020936,2.937,3.011223,2.937,3.0298665,2.937,3.0116675,2.937,3.013161
QTMGDQXTBRCWDO-IHSOBVDCSA-N,2.697,2.7676442,2.697,2.887711,2.697,2.7750049,2.697,2.7615573,2.697,3.0842829,2.697,3.173417
XDVODURVQNETRN-OXBOOAIYSA-N,2.959,2.9241781,2.959,3.0256395,2.959,3.0294304,2.959,3.0009897,2.959,3.082205,2.959,3.0800133
PLWBNLKJLLXUFW-UHFFFAOYSA-N,3.561,2.9680457,3.561,2.9501145,3.561,3.2980933,3.561,2.83678,3.561,3.7009568,3.561,3.4064298
XLZSOKISNDBFKV-UHFFFAOYSA-N,3.294,2.8485417,3.294,2.641464,3.294,3.0348797,3.294,3.1496565,3.294,3.2649298,3.294,2.9287617
XVEORSWFQUZKLV-UHFFFAOYSA-N,3.08,3.0952563,3.08,2.9990516,3.08,3.2101362,3.08,3.2951837,3.08,3.1753483,3.08,2.8991857
NAGXGYZKLDEHQO-BLXOCYBRSA-N,2.861,2.804966,2.861,2.6612895,2.861,2.8569665,2.861,2.6985686,2.861,2.81405,2.861,2.736939
APKUIHZTOSETCH-SYRQOENSSA-N,2.968,2.9129288,2.968,2.9676206,2.968,2.9656842,2.968,3.0049388,2.968,3.2818005,2.968,3.4681113
LLHZLYKEFLMQMF-WWULVZSKSA-N,2.633,2.8619294,2.633,2.864232,2.633,2.9849844,2.633,2.9334073,2.633,3.090334,2.633,3.3373282
OVPLCGGMJGTJAM-FVROZTDHSA-N,2.041,2.286805,2.041,2.1394782,2.041,2.1740396,2.041,2.3592029,2.041,2.3736572,2.041,2.3881083
PDXFDRXOZTXUEJ-XEXMXNFVSA-N,2.808,3.0550385,2.808,3.0463347,2.808,3.2017906,2.808,3.0785158,2.808,3.312374,2.808,3.2848518
UGQDSEJPBITXGM-UHFFFAOYSA-N,3.403,3.221916,3.403,2.5957685,3.403,3.2367914,3.403,3.1278715,3.403,3.4464355,3.403,3.1678667
UMKFVQUETXUSQO-UHFFFAOYSA-N,3.171,2.9623847,3.171,2.4089816,3.171,3.2300887,3.171,3.188861,3.171,3.105979,3.171,3.0812373
WDPNJMGNXIUZKK-UHFFFAOYSA-N,3.337,3.233852,3.337,2.3171046,3.337,3.3869588,3.337,3.1414332,3.337,3.2556367,3.337,3.1454985
MNPOBIIGXQBDDK-PEEYQIPOSA-N,2.961,3.0427978,2.961,2.9781246,2.961,3.0358624,2.961,2.9588232,2.961,3.0968008,2.961,3.0967357
QXEANSGORITUJZ-STWBKREQSA-N,2.897,2.8243597,2.897,2.8526013,2.897,2.9056816,2.897,2.8378499,2.897,2.9281669,2.897,2.9669604
MQSOEAKGFRREPK-RSFXEFQESA-N,3.393,3.183423,3.393,3.232485,3.393,3.3588796,3.393,3.205859,3.393,3.2813876,3.393,3.1867332
ZXVSXJGAARVVBM-RGXNXFOYSA-N,2.546,2.5788682,2.546,2.1997595,2.546,2.4780114,2.546,2.5729315,2.546,2.5900846,2.546,2.6959321
PVWTWHLBRPDDEY-UHFFFAOYSA-N,2.683,2.7042964,2.683,2.5161388,2.683,2.5477998,2.683,2.6124983,2.683,2.598383,2.683,2.6803522
YGGZIIXXNSZOHV-UHFFFAOYSA-N,3.301,2.8429947,3.301,2.746429,3.301,2.7522743,3.301,3.0851605,3.301,3.1389453,3.301,2.821974
YKMKRWOINIJTOG-UHFFFAOYSA-N,3.152,3.2605734,3.152,3.146104,3.152,3.174331,3.152,3.2120032,3.152,3.074664,3.152,3.2431152
WIPBEUNXZKVHQO-UHFFFAOYSA-N,3.277,3.051369,3.277,2.5656004,3.277,3.254411,3.277,3.2310112,3.277,3.2314718,3.277,3.1663284
VWRRVQIPLNIAHU-UHFFFAOYSA-N,2.195,2.064565,2.195,1.8752325,2.195,2.1570652,2.195,2.2524881,2.195,2.040982,2.195,2.062555
KLTDGYHXQIBHRH-UHFFFAOYSA-N,3.26,2.954268,3.26,2.5539222,3.26,3.1787653,3.26,2.9403536,3.26,3.2640166,3.26,2.926084
DQNFJFSPXZLGNL-UTXUFXGVSA-N,3.333,3.1833382,3.333,3.1409957,3.333,3.2350295,3.333,3.1907008,3.333,3.281248,3.333,3.184222
RWUBBEZIZBUSFD-UHFFFAOYSA-N,3.029,2.407043,3.029,2.5722055,3.029,2.4733388,3.029,2.8791468,3.029,2.6726785,3.029,2.5124032
NRLXMRDVNYHSCU-UHFFFAOYSA-N,3.046,3.0214655,3.046,2.3163426,3.046,3.1090117,3.046,2.8200896,3.046,3.0667932,3.046,2.970489
NNWNMWLNPFEPLR-UHFFFAOYSA-N,3.253,2.95197,3.253,2.4915154,3.253,3.1161692,3.253,3.1654558,3.253,2.8817945,3.253,2.912402
JKRWNZSCTDEGIA-UHFFFAOYSA-N,2.608,2.5326345,2.608,2.4133472,2.608,2.4817555,2.608,2.3242545,2.608,2.6024454,2.608,2.5195065
NPELEKJIYFTAJL-DZPZHFLMSA-N,2.581,2.6136053,2.581,2.3609207,2.581,2.493218,2.581,2.1922803,2.581,2.5734928,2.581,2.494416
BDEJOJJCCMTYCV-QRQIAZFYSA-N,2.699,2.8965833,2.699,3.131408,2.699,2.8430026,2.699,2.9821765,2.699,3.046525,2.699,2.9226182
XCBKDDMRBZIJGJ-UHFFFAOYSA-N,2.637,2.6174521,2.637,2.4740598,2.637,2.5267098,2.637,2.5994816,2.637,2.4363008,2.637,2.5904136
SCTXFTSUNDMPEZ-MCNPBZJBSA-N,2.345,2.5246317,2.345,2.5949342,2.345,2.5788186,2.345,2.6750648,2.345,2.5694568,2.345,2.4963436
ZCGIBBVQBKKTOQ-UHFFFAOYSA-N,3.405,3.0841494,3.405,3.2239728,3.405,3.3964462,3.405,3.029714,3.405,3.5298774,3.405,2.8812146
SMWSLHSTHXOHCI-UHFFFAOYSA-N,2.764,2.9097445,2.764,3.0096438,2.764,2.854535,2.764,2.9052613,2.764,2.9739673,2.764,2.8594618
WFXQMLJUTMXPLD-UHFFFAOYSA-N,3.008,3.127325,3.008,3.269388,3.008,3.2711942,3.008,3.2749405,3.008,3.4317672,3.008,3.0139158
CNRKIUOIAWGUNC-VYARWGHWSA-N,2.378,2.388282,2.378,2.570524,2.378,2.4671009,2.378,2.4132662,2.378,2.8295946,2.378,3.14928
SZBCRSSHJOWTRV-UHFFFAOYSA-N,2.766,2.8896134,2.766,2.8507886,2.766,2.8266716,2.766,2.9181275,2.766,2.9132125,2.766,2.9017904
UJVZYRSDTMXDMB-XWSICRFNSA-N,2.472,2.508751,2.472,2.4453032,2.472,2.4987338,2.472,2.6540055,2.472,2.8111644,2.472,2.9680145
CRTPXJPQHNXMHC-UHFFFAOYSA-N,3.42,2.7675529,3.42,2.5656388,3.42,2.8809524,3.42,2.8740408,3.42,3.1213126,3.42,2.8282578
IYBFUUKJLTUCSZ-NGBFVLQYSA-N,2.879,2.5854814,2.879,2.5915637,2.879,2.814809,2.879,2.9132812,2.879,2.927072,2.879,2.6910822
CJRWCOLXKDJGSP-KZWJHFPLSA-N,2.332,2.4432385,2.332,2.5672464,2.332,2.3074868,2.332,2.4471896,2.332,2.6396346,2.332,2.723428
VXIYRPYSARIUSL-UHFFFAOYSA-N,3.038,2.8468156,3.038,2.261475,3.038,2.9115095,3.038,2.8289864,3.038,2.995824,3.038,2.7358313
RSOOIASZEJBJAB-GMXNEKCESA-N,2.899,2.8393192,2.899,2.922522,2.899,2.9350743,2.899,2.9745622,2.899,3.1053479,2.899,3.266974
VLVGBJSEHAPALW-UHFFFAOYSA-N,2.634,2.4206386,2.634,2.6043262,2.634,2.5422585,2.634,2.67499,2.634,2.4525247,2.634,2.3444836
RRYMZHHCUZVPFE-UHFFFAOYSA-N,3.305,3.132609,3.305,2.4751701,3.305,3.225085,3.305,3.221673,3.305,3.3198571,3.305,3.0507789
ZGBWUOVBHWRKDD-UHFFFAOYSA-N,3.058,3.118327,3.058,2.6337256,3.058,3.0546842,3.058,3.0722349,3.058,3.0284102,3.058,2.9105148
LSUZUKPOOYYCBG-KBZYBNHASA-N,3.118,2.8953936,3.118,2.9171512,3.118,3.1473665,3.118,2.9645784,3.118,2.9491925,3.118,2.7884288
UQDNMZGWLLUDGS-PWLHBGRCSA-N,2.835,2.8544536,2.835,2.8636642,2.835,2.8839223,2.835,2.8546195,2.835,2.8495736,2.835,2.9012434
NXRREAGHJICMRP-KXBQKKJNSA-N,2.679,2.7045624,2.679,2.67111,2.679,2.770572,2.679,2.778268,2.679,2.7504187,2.679,2.65511
RZGZJHKTJXNUBA-UHFFFAOYSA-N,2.921,2.924999,2.921,2.2767463,2.921,2.900099,2.921,2.7318165,2.921,2.7637649,2.921,2.702616
NVXUXMGPRJNFHK-YYLPMUHZSA-N,2.922,2.969901,2.922,2.8512826,2.922,2.8466249,2.922,2.9892318,2.922,2.8909354,2.922,2.6528893
WGMOJACPZPIYRY-UHFFFAOYSA-N,3.169,2.6872458,3.169,2.4642692,3.169,2.6060593,3.169,2.703216,3.169,2.797543,3.169,2.514322
AZALRMBAEYFFHG-UHFFFAOYSA-N,2.754,2.6551447,2.754,2.722273,2.754,2.9079297,2.754,2.7409759,2.754,2.9273818,2.754,2.9119463
CAYKYFAPNBJXGZ-UHFFFAOYSA-N,2.759,2.4849389,2.759,2.3284225,2.759,2.5707204,2.759,2.457697,2.759,2.5750122,2.759,2.4642081
RZXDYXLTDIOYJC-UHFFFAOYSA-N,3.242,2.8371987,3.242,2.4935215,3.242,3.0945468,3.242,3.1248794,3.242,3.024248,3.242,2.8859599
GMQXXMCXNAYIHO-UHFFFAOYSA-N,2.953,2.8604057,2.953,2.5345323,2.953,2.7317333,2.953,3.066397,2.953,2.8845031,2.953,2.679568
SLDWNGVUXMYBKM-UHFFFAOYSA-N,2.657,2.721595,2.657,2.4683576,2.657,2.660231,2.657,2.6055002,2.657,2.6687505,2.657,2.6886063
PNZFAYGRKOADMC-JACJQHGZSA-N,2.469,2.5055795,2.469,2.576571,2.469,2.585982,2.469,2.4109955,2.469,2.6552763,2.469,2.7613049
PGOWPXCSUYYOLP-GMCCTJGASA-N,2.792,3.0954487,2.792,2.8804464,2.792,3.1105535,2.792,2.8917785,2.792,3.1926925,2.792,3.0388699
NQGPVWITLBFHFM-DXPGWTOOSA-N,2.996,3.0294511,2.996,2.8919368,2.996,3.022903,2.996,3.011735,2.996,3.212088,2.996,3.0468087
JCJHXZKXQMVHJJ-UHFFFAOYSA-N,3.003,2.733498,3.003,2.4383905,3.003,2.9658585,3.003,2.6621473,3.003,2.9599795,3.003,2.7773614
VQABGPZYFKFWHN-UHFFFAOYSA-N,2.95,2.9403026,2.95,2.368507,2.95,3.090187,2.95,2.9799385,2.95,2.9467592,2.95,2.873205
HDELFHCIUHHGTR-UHFFFAOYSA-N,3.339,2.757042,3.339,2.1888673,3.339,2.9932036,3.339,2.8474593,3.339,2.826129,3.339,2.5856674
JJQVRZGQWJBOTQ-UHFFFAOYSA-N,3.256,2.9337997,3.256,2.677454,3.256,3.1060095,3.256,3.1723113,3.256,3.1435459,3.256,2.9169528
HNWMQVYXBIAZCO-UHFFFAOYSA-N,2.71,2.9279745,2.71,2.5123656,2.71,2.846088,2.71,2.8989444,2.71,2.8461173,2.71,2.7421408
OWBSQDBYUWIGSH-UHFFFAOYSA-N,2.92,2.964354,2.92,2.9112687,2.92,2.8804889,2.92,2.8054903,2.92,2.7817202,2.92,2.7400296
QCVVYQGQVWZZOV-UHFFFAOYSA-N,3.296,2.6596062,3.296,2.4316316,3.296,2.795259,3.296,3.0910711,3.296,3.0950994,3.296,2.731032
GWRBPJHTARUTJJ-KXLLBVPRSA-N,2.891,2.90905,2.891,2.956763,2.891,3.0951416,2.891,3.025167,2.891,3.433005,2.891,3.312738
OQYIHSVCDDYKAE-LIUBWCDJSA-N,2.264,2.2186294,2.264,2.2039902,2.264,2.2319114,2.264,2.1083326,2.264,2.2641373,2.264,2.3676043
LLEARWSNRRNRQO-UHFFFAOYSA-N,2.972,3.0333107,2.972,2.9408052,2.972,3.0228262,2.972,3.0048685,2.972,3.0614498,2.972,3.089919
HEXMYMMTPAXYLG-UHFFFAOYSA-N,3.511,3.2086854,3.511,2.427259,3.511,3.2245681,3.511,3.1821306,3.511,3.3342905,3.511,3.225054
JDIOIIDKJQKMFG-UHFFFAOYSA-N,3.513,3.1283822,3.513,2.4233844,3.513,3.056849,3.513,2.9966776,3.513,3.19035,3.513,2.915002
ZROZRUFZEZGPNU-UHFFFAOYSA-N,3.011,3.0289443,3.011,2.9546402,3.011,3.0044794,3.011,3.061512,3.011,3.114401,3.011,3.0596752
ZVEYZXYAXWEABO-YEOLPZPCSA-N,2.75,2.69342,2.75,2.5979352,2.75,2.723281,2.75,2.7147658,2.75,2.8400843,2.75,2.7709844
UOCGDTBGGVLURI-UHFFFAOYSA-N,2.06,1.9128535,2.06,1.8731194,2.06,2.051855,2.06,1.8226032,2.06,2.0507946,2.06,1.6197878
KEQABJCHZGQCKS-UHFFFAOYSA-N,3.251,3.0440679,3.251,2.6595907,3.251,3.2044096,3.251,3.1242688,3.251,3.234988,3.251,2.9337404
RNLQCAFENKBUFF-MMNOQXOMSA-N,2.93,2.749658,2.93,2.2244923,2.93,2.958829,2.93,2.663434,2.93,2.8564641,2.93,3.1582296
HLZUFIQFRWGSER-UHFFFAOYSA-N,2.986,2.705144,2.986,3.0470862,2.986,3.0497556,2.986,2.572566,2.986,2.969174,2.986,2.8826106
IAMDEKBVHHEPLB-ZAHNKVHPSA-N,2.666,2.7796767,2.666,2.8123307,2.666,2.941558,2.666,2.749076,2.666,3.0703084,2.666,2.8316946
RSKXZEOWDTYVLA-UHFFFAOYSA-N,3.361,2.824081,3.361,2.3630812,3.361,2.7052457,3.361,3.0505617,3.361,3.0644143,3.361,2.8993182
SVTQOIVIQDJLDI-UHFFFAOYSA-N,2.65,2.7341955,2.65,2.6883273,2.65,2.6615252,2.65,2.611917,2.65,2.7512052,2.65,2.6280694
FXOUZCZYKZYTON-RJFYQIAXSA-N,2.834,2.7155457,2.834,2.7556918,2.834,2.8338485,2.834,2.7578373,2.834,2.9833057,2.834,2.9326844
NOEZZTLYGMSFNV-UHFFFAOYSA-N,2.863,2.7812881,2.863,2.9344504,2.863,2.496166,2.863,2.8119252,2.863,2.941042,2.863,2.8502455
KMNMDNMYQBEIDL-MYKLJETASA-N,2.566,2.556969,2.566,2.5823495,2.566,2.6107016,2.566,2.7150002,2.566,2.6480846,2.566,2.8932872
AXKLEXWYZYYCEG-UHFFFAOYSA-N,3.808,3.3397117,3.808,3.140572,3.808,3.9417744,3.808,3.3818245,3.808,4.373084,3.808,3.5803428
JWRZTFLTLCXVKX-MVLYKGBDSA-N,2.919,2.9312754,2.919,2.8957036,2.919,3.0788002,2.919,2.7884762,2.919,3.2572508,2.919,3.5832555
GSMDMVCDSMBBLI-CZYFPAERSA-N,3.327,3.1320329,3.327,2.9908907,3.327,3.1931436,3.327,3.1696289,3.327,3.3991022,3.327,3.4093192
ABUIDEIEZLQQCT-UHFFFAOYSA-N,2.646,2.7072067,2.646,2.3136148,2.646,2.586093,2.646,2.4640622,2.646,2.5565677,2.646,2.477657
RFDOEKPECPVSKD-UHFFFAOYSA-N,2.797,2.7307496,2.797,2.4812155,2.797,2.6884854,2.797,2.784156,2.797,2.736752,2.797,2.676754
DPIDPMRBWACQBK-UHFFFAOYSA-N,2.554,2.5097604,2.554,2.664845,2.554,2.5568998,2.554,2.6611843,2.554,2.4846907,2.554,2.3273964
MKZAIJKIDVYFNT-BAMDYFRESA-N,2.775,2.8982673,2.775,3.0134075,2.775,2.940018,2.775,2.8970835,2.775,3.134124,2.775,3.4577384
DIQBGCVMASDRSQ-OJYCWLPVSA-N,2.973,2.8493903,2.973,2.6686642,2.973,2.79949,2.973,2.8754182,2.973,3.0516317,2.973,2.6827352
IGDIPXDBDIZSFV-PTSQWYCMSA-N,2.669,3.0459297,2.669,2.8302643,2.669,2.6934953,2.669,2.8175554,2.669,2.976615,2.669,3.3475115
BIBSVZKOTHHDOO-UHFFFAOYSA-N,2.831,2.7045698,2.831,2.3819616,2.831,2.8190844,2.831,2.7488976,2.831,2.8605556,2.831,2.789255
AMCOYIIPQZLQGQ-SSTNVAMJSA-N,2.524,2.7485888,2.524,2.5638683,2.524,2.4957745,2.524,2.7251885,2.524,2.6787696,2.524,2.8343315
DLLMPUWPWAEKKP-UHFFFAOYSA-N,3.453,3.2858198,3.453,2.4493332,3.453,3.4209318,3.453,3.1620553,3.453,3.3465912,3.453,3.1588628
BQJVZHSLTFXIFT-KHGQOBKHSA-N,2.515,2.295416,2.515,2.4224808,2.515,2.517367,2.515,2.0053208,2.515,2.5071013,2.515,2.8744833
TZOZACRDLXTXEM-UHFFFAOYSA-N,2.624,2.4716673,2.624,2.521691,2.624,2.4983122,2.624,2.5853539,2.624,2.5631166,2.624,2.3450272
XZGKACNKBNJPQX-RYOQUFEFSA-N,2.721,2.8087406,2.721,2.9623628,2.721,3.1268792,2.721,3.0995827,2.721,2.8455253,2.721,2.6414695
AJOJJDOFGRFVAM-HAPYPFFUSA-N,2.211,2.8171635,2.211,2.2629526,2.211,2.8914185,2.211,2.8619561,2.211,2.8589213,2.211,2.5941672
LLGXSRHRZHEXRA-UHFFFAOYSA-N,3.051,2.8891768,3.051,2.9509058,3.051,3.1599874,3.051,2.993788,3.051,3.0655797,3.051,3.1968193
UMBDGQJHLHMJEC-KHHYEZHGSA-N,2.524,2.8086123,2.524,2.82878,2.524,2.793199,2.524,2.7351346,2.524,3.139381,2.524,3.239009
VRWGHZOCYNJZBL-UHFFFAOYSA-N,2.574,2.72172,2.574,2.5917761,2.574,2.5592487,2.574,2.7046497,2.574,2.7254517,2.574,2.688352
SFNISUJJLKRUNY-OAZBTLTBSA-N,3.16,3.1210582,3.16,2.4592001,3.16,3.2286663,3.16,3.1235547,3.16,2.9942772,3.16,3.075815
KMVKMRJTRIWYLA-ALQBTCKLSA-N,3.143,3.119558,3.143,2.622705,3.143,3.25279,3.143,3.032175,3.143,3.0636237,3.143,2.9904995
WFMUQWQSHAQCEJ-ZUFXGKNBSA-N,2.896,3.0874403,2.896,2.8408415,2.896,3.255197,2.896,2.9438238,2.896,3.4786398,2.896,3.772192
SEFPNMPFKTXSKT-UHFFFAOYSA-N,2.578,2.3793218,2.578,2.460757,2.578,2.524225,2.578,2.6679192,2.578,2.716195,2.578,2.5137165
QOJHQCDGAZHQOG-UHFFFAOYSA-N,2.593,2.6341922,2.593,2.316773,2.593,2.482225,2.593,2.398184,2.593,2.5418031,2.593,2.4292502
ABYFRBJDHCXKRX-UHFFFAOYSA-N,3.71,3.4313452,3.71,3.1751685,3.71,3.7366629,3.71,3.6283216,3.71,4.245281,3.71,3.4969397
VTPYOXNOQWTUOC-YORXEAIQSA-N,2.807,2.841513,2.807,2.5424476,2.807,2.8082955,2.807,2.699474,2.807,2.8404033,2.807,2.8266902
JGCDTWPLIFNBBC-UHFFFAOYSA-N,3.744,3.2549267,3.744,2.9448206,3.744,3.348573,3.744,2.9895973,3.744,3.4192216,3.744,3.0446746
HCMRANLBUYLULC-UHFFFAOYSA-N,2.899,2.7973213,2.899,2.9239714,2.899,3.3032196,2.899,3.232015,2.899,3.4057083,2.899,3.3181825
FEGMWSFYWWKIKJ-UHFFFAOYSA-N,2.989,2.9523997,2.989,2.489646,2.989,3.1262429,2.989,2.9748228,2.989,2.822385,2.989,2.8683689
WRLMOHCPRFBQCZ-RLLLZWGVSA-N,2.638,2.6365209,2.638,2.5237892,2.638,2.532299,2.638,2.3709922,2.638,2.4702148,2.638,2.5431318
TYYWHHFXLKHAGR-DLCNMLRHSA-N,2.573,2.6986325,2.573,2.5506718,2.573,2.5866065,2.573,2.4610524,2.573,2.4303725,2.573,2.5414054
VCPKINKCSYZSAX-UHFFFAOYSA-N,2.549,2.444235,2.549,2.3042955,2.549,2.4833913,2.549,2.412796,2.549,2.59698,2.549,2.4502275
DMGLQFJIMOYFLY-UHFFFAOYSA-N,2.666,2.8391602,2.666,2.1931636,2.666,2.4982007,2.666,2.2649975,2.666,2.6379013,2.666,2.4061563
NNOBBBRNVMAUCL-FTFSGFEDSA-N,2.794,2.7466238,2.794,2.6997697,2.794,2.7549357,2.794,2.8337114,2.794,2.7643185,2.794,2.7345061
VQQNKJOIHMFGQX-UHFFFAOYSA-N,3.665,3.4152822,3.665,2.5002127,3.665,3.4344034,3.665,3.3173833,3.665,3.3793266,3.665,3.423206
JGQGJIMAZGFZRZ-VMOMOOQESA-N,2.546,2.9691901,2.546,2.9959455,2.546,3.093603,2.546,3.0410593,2.546,3.2073934,2.546,3.0578148
LDEYJHFTEFLNFZ-VQWGYEAZSA-N,2.872,2.8299706,2.872,2.8846478,2.872,2.9907427,2.872,2.521373,2.872,2.8636246,2.872,2.8456926
RSCUSRUOXOAQDC-UHFFFAOYSA-N,2.943,2.8306456,2.943,2.9014196,2.943,2.8888586,2.943,2.9221742,2.943,2.951177,2.943,2.8010054
YTHUQMQAAKNSQO-UHFFFAOYSA-N,3.419,3.0544467,3.419,2.3600554,3.419,3.0102654,3.419,3.1119723,3.419,3.178583,3.419,2.884668
KVVLIYYAZMTXNU-LTKUFQEZSA-N,2.669,2.7495208,2.669,2.7817416,2.669,2.841163,2.669,2.7162118,2.669,2.9311242,2.669,3.062719
RYRCHQVERMBRFI-QNVXDBMFSA-N,2.901,3.1229365,2.901,2.9046538,2.901,2.8888938,2.901,2.8290873,2.901,2.9758134,2.901,2.8245552
SSLWLSCIFIPILX-UHFFFAOYSA-N,3.141,2.781417,3.141,2.788356,3.141,2.9360182,3.141,2.923949,3.141,3.0760698,3.141,2.7265234
XHODYPYGWSXQNA-UHFFFAOYSA-N,2.779,2.8689497,2.779,2.7317202,2.779,2.679857,2.779,2.3038082,2.779,2.575604,2.779,2.4252543
GGOQEPIDBIZGRA-UHVKGMENSA-N,2.75,2.799791,2.75,2.7423582,2.75,2.8827765,2.75,2.8850005,2.75,2.8901277,2.75,2.8724713
HQPWBZDZJXTQCX-ROJLCIKYSA-N,2.78,2.948428,2.78,2.8018677,2.78,2.758778,2.78,2.9552329,2.78,2.9923215,2.78,2.966927
RGTLEWAGTUUYOR-UHFFFAOYSA-N,3.207,2.690587,3.207,2.5445862,3.207,2.7951922,3.207,2.8143115,3.207,2.9625947,3.207,2.754296
IWBKFUMSRSBYBL-UHFFFAOYSA-N,3.01,2.902829,3.01,2.916626,3.01,2.8351862,3.01,2.8455517,3.01,2.708994,3.01,2.801884
DFHXLYSRSRLQIJ-GAEAVTOISA-N,3.126,3.05598,3.126,3.0381444,3.126,3.2821255,3.126,3.145377,3.126,3.3122234,3.126,3.25755
WTRBGQBLAARQLU-LCPSZMTESA-N,2.717,2.4714909,2.717,2.826576,2.717,2.674418,2.717,2.338351,2.717,3.0162647,2.717,3.3342824
AQGCZJIXPFENAM-VAMRJTSQSA-N,2.622,2.8008246,2.622,2.7339492,2.622,2.65929,2.622,2.6961176,2.622,2.752936,2.622,2.6717021
CXKDBWGFBGXVPR-UHFFFAOYSA-N,2.528,2.5392084,2.528,2.48271,2.528,2.4271157,2.528,2.5652459,2.528,2.5816486,2.528,2.6599338
QYZZHDDJOIIYPP-VEIDLVPVSA-N,2.459,2.5405824,2.459,2.3786395,2.459,2.4724693,2.459,2.4635408,2.459,2.776955,2.459,3.1999505
JQIPBLHGCGZRST-UHFFFAOYSA-N,3.442,3.2257872,3.442,3.0793085,3.442,3.484905,3.442,3.4070578,3.442,3.7448132,3.442,3.4009519
FPZRXZSVBAGUHX-DHVBMWRMSA-N,2.62,2.6077082,2.62,2.7481728,2.62,2.7577436,2.62,2.6545732,2.62,2.9149656,2.62,2.8618915
YQKJHDNRMGXSDE-UHFFFAOYSA-N,3.321,3.07256,3.321,3.1630576,3.321,3.1899905,3.321,3.1390145,3.321,3.039799,3.321,3.2180603
QADGVXRNFYLCLT-NSAGRCRBSA-N,2.884,3.0177686,2.884,2.8177347,2.884,3.0980499,2.884,3.0751781,2.884,3.2388523,2.884,3.4755354
DGNZGOCOQRPITQ-UHFFFAOYSA-N,2.805,2.882985,2.805,2.5529094,2.805,3.0403643,2.805,2.8874776,2.805,2.9344535,2.805,2.8370495
ITFPTKSLDWOBJV-IWIZUXLOSA-N,2.897,2.9718118,2.897,3.0470612,2.897,3.5591779,2.897,2.8873541,2.897,3.55699,2.897,3.7144322
DYSFECSKVSKJLB-UHFFFAOYSA-N,2.759,2.9306571,2.759,2.5556235,2.759,2.6328154,2.759,2.2880044,2.759,2.5255241,2.759,2.520213
ABRJWYZWJGXMRO-UHFFFAOYSA-N,3.442,3.1641781,3.442,2.5557363,3.442,3.1091259,3.442,3.1859815,3.442,3.2304838,3.442,2.9991078
JREYDABJHWBLLQ-RNDJEAMVSA-N,2.551,2.526213,2.551,2.5007868,2.551,2.5938563,2.551,2.491289,2.551,2.4828823,2.551,2.6127253
CWAXUFFZXCPEMG-QTQDXSDXSA-N,2.519,2.4865394,2.519,2.599638,2.519,2.5500045,2.519,2.5658977,2.519,2.8380473,2.519,3.1025681
MLYBSWFGOVHFRL-DJBVYZKNSA-N,2.548,2.5433357,2.548,2.4264452,2.548,2.5235605,2.548,2.5329204,2.548,2.7126038,2.548,2.9063675
