,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
RXQXLBUIWKLQIB-LHHPYDKZSA-N,2.595,2.926903,2.595,2.9398012,2.595,2.6786265,2.595,3.060319,2.595,2.7905886,2.595,2.8831336
RGMVRQKKQRZAKG-CHVBVBDWSA-N,2.745,2.8412623,2.745,2.8598263,2.745,2.798179,2.745,2.7271113,2.745,2.8338528,2.745,2.8417068
TWLWNDIPHUVJLE-SSULHUJASA-N,3.011,2.9969454,3.011,2.9230967,3.011,3.0978432,3.011,2.9697888,3.011,2.9001398,3.011,2.9404838
RHTLYJRDTPYIBL-XJONCWEESA-N,2.889,2.8809469,2.889,3.0154495,2.889,2.7867846,2.889,2.8928256,2.889,2.6524198,2.889,2.6692233
MELLGVAKLZMICF-GJSHPSFESA-N,2.442,2.8762715,2.442,2.7554865,2.442,2.4703593,2.442,2.483424,2.442,2.7218707,2.442,2.8906212
BUUJLBXWXAUDFV-UCXVKNHOSA-N,2.26,2.0161226,2.26,1.9185333,2.26,2.060931,2.26,1.9254067,2.26,2.2568893,2.26,2.188557
MAIGDYPCNRGKSJ-QUABFNEMSA-N,2.606,2.7614012,2.606,2.9965332,2.606,2.6251671,2.606,2.714643,2.606,2.9845786,2.606,2.8652687
MBVVWAOTTVAGIR-PUNVJZCNSA-N,3.027,3.3023484,3.027,3.2508373,3.027,3.2751036,3.027,3.1983342,3.027,3.0529537,3.027,3.0203283
OJPXRNORDJRVSF-VASGHRQSSA-N,2.771,2.822967,2.771,2.9741402,2.771,2.929337,2.771,2.8472562,2.771,2.701234,2.771,2.689676
PVYTZAFYPZGRON-PTAAJGDUSA-N,2.286,2.0628219,2.286,2.4191139,2.286,2.0259042,2.286,2.1575341,2.286,2.2144644,2.286,2.28945
LFKDSMVYOOUJJL-YLQUIXJMSA-N,2.94,2.7379801,2.94,3.0054643,2.94,2.9090362,2.94,2.832031,2.94,2.8720088,2.94,2.8227327
CGBFWIAOGVVXLD-VWKWSRHDSA-N,2.752,2.899359,2.752,2.744704,2.752,2.832019,2.752,2.7767096,2.752,2.7416794,2.752,2.8650284
MYNLTZNGKJSNCC-WEJMUPLOSA-N,2.916,2.8304868,2.916,2.8232965,2.916,2.863681,2.916,2.8937497,2.916,3.0225477,2.916,3.0153706
MCPFDYQDWLMVIV-RCUXSVAISA-N,2.975,2.986391,2.975,3.0017297,2.975,2.9733546,2.975,2.9237564,2.975,2.7391198,2.975,2.8911104
COUILMICGIRPRI-HBCCIHBTSA-N,2.999,3.0448258,2.999,2.9397273,2.999,2.7025137,2.999,2.9034133,2.999,2.9041653,2.999,2.8744266
DKSUPQKDKZOMDD-MWBNBJEGSA-N,2.067,1.9241259,2.067,1.7677844,2.067,1.6889586,2.067,1.8003756,2.067,1.3767804,2.067,1.9434859
PDGSRXYAUDPDRY-JEPNHJGPSA-N,2.539,3.2557037,2.539,3.155472,2.539,2.621051,2.539,2.8198586,2.539,2.867556,2.539,2.902054
HWSRKNAVFSBGGR-FONZVJJCSA-N,2.349,2.2069156,2.349,2.1679015,2.349,2.4199686,2.349,2.3973556,2.349,2.2699292,2.349,2.2233684
BYOCUNHUIAWMOU-BDUBHDKJSA-N,3.171,3.0763867,3.171,3.0587945,3.171,3.149235,3.171,2.8559334,3.171,3.069109,3.171,2.8404675
PJWUIWRSAXUTMC-QKWDAWFESA-N,2.902,2.774028,2.902,2.8235354,2.902,2.9575102,2.902,2.8561316,2.902,2.821763,2.902,2.8327718
CZPQAWGVWAFBBV-JAVXJAORSA-N,2.751,3.1581407,2.751,3.1108382,2.751,3.159144,2.751,3.0673988,2.751,3.0015132,2.751,3.0740721
VTPRIQIXBXOVBG-LAPZOHHISA-N,2.914,3.0933344,2.914,2.9720414,2.914,3.1303928,2.914,3.0199654,2.914,3.037222,2.914,3.0742278
PEEBUYYWRJBLIA-IRECXSHYSA-N,2.98,3.0156567,2.98,3.0455325,2.98,3.001286,2.98,2.972652,2.98,3.0048523,2.98,2.9480546
GJPIOCICZMFBBR-FMUFFCKBSA-N,2.985,3.0287516,2.985,3.0031438,2.985,3.0696971,2.985,2.9410427,2.985,3.124719,2.985,3.0657082
UBASLEYHISSUGW-WIMUOEIGSA-N,2.513,2.4517343,2.513,2.5232906,2.513,2.3691592,2.513,2.5704944,2.513,2.58532,2.513,2.5500152
BUNQUKCYQAWNBX-RWRYHAECSA-N,2.456,2.8465374,2.456,2.7462122,2.456,2.4996166,2.456,2.6958625,2.456,2.9484363,2.456,2.95004
NMSOUOBLGSWRPR-IMQYZFDMSA-N,2.692,2.8000255,2.692,2.823649,2.692,2.935463,2.692,2.8359165,2.692,2.7029507,2.692,2.640487
OOUZGTLENCEAGB-ASKSIGGCSA-N,2.884,2.9380715,2.884,2.9592907,2.884,2.9756997,2.884,2.9583917,2.884,3.039727,2.884,2.8637867
KEHHKSNNKNKXEE-VPUKRXIYSA-N,3.023,3.0900013,3.023,2.974927,3.023,3.1255357,3.023,3.005388,3.023,2.8290582,3.023,2.9927797
LFNDBPPIBALTED-UUSDDZCZSA-N,2.975,2.973595,2.975,2.9728916,2.975,2.9371424,2.975,2.992086,2.975,2.8616128,2.975,3.0020704
TWHUSAUFMVHZNZ-NNODZFFKSA-N,2.142,2.065341,2.142,2.214661,2.142,2.0766048,2.142,2.1735191,2.142,2.0548568,2.142,2.1018329
JYHCPVQZXZMNLY-MWBNBJEGSA-N,1.997,1.9074702,1.997,1.8957545,1.997,2.08385,1.997,2.0648801,1.997,2.3189058,1.997,2.1097596
SCEPCHUZHOZHKQ-GQWFFFTNSA-N,2.584,2.8966327,2.584,2.8326974,2.584,2.9525745,2.584,2.693558,2.584,2.9169707,2.584,2.857357
OXLLQVVCNOTHEZ-NMIMUSPHSA-N,2.512,2.3940191,2.512,2.3554323,2.512,2.5863261,2.512,2.4392056,2.512,2.494561,2.512,2.455806
LANXAPHGIPLBPA-XXBJZNTESA-N,2.559,2.4737391,2.559,2.644011,2.559,2.5266533,2.559,2.3559785,2.559,2.4681666,2.559,2.7083685
ZKCPUAMAGSSQOR-DHFZRJRBSA-N,2.17,2.160072,2.17,2.4622393,2.17,2.3274758,2.17,2.2550468,2.17,2.2755358,2.17,2.2808604
LWIIAIUYJLPFCE-BJJUFRAWSA-N,2.069,1.9939028,2.069,1.7631514,2.069,2.1608775,2.069,2.0137587,2.069,2.1423557,2.069,2.1833189
VMZSCVFVNUWBAV-RUGGKTNQSA-N,2.479,2.4191372,2.479,2.284905,2.479,2.1875327,2.479,2.2331376,2.479,2.2117484,2.479,2.288868
XSNOZCYUQXNVDM-LSSLVUDWSA-N,2.367,2.8323338,2.367,2.5021281,2.367,2.7781525,2.367,2.9214735,2.367,3.0018194,2.367,2.6623614
OPDKDONTSCHEEU-FRONUGDUSA-N,2.866,3.0949824,2.866,3.1235116,2.866,3.2403817,2.866,3.0583165,2.866,3.00144,2.866,2.941881
KRMPVAGHVXGRNX-GHSFAULOSA-N,2.689,2.952135,2.689,2.8343437,2.689,2.9098537,2.689,3.0078242,2.689,2.7145886,2.689,2.928769
BIZJTKZKIJXKSU-PIZHJKHOSA-N,2.874,2.9544501,2.874,2.9519103,2.874,3.0206342,2.874,2.862941,2.874,2.863663,2.874,2.914224
KHYMHEUHRMHCAT-NLJQFXOZSA-N,3.312,3.2441025,3.312,3.050791,3.312,3.1645327,3.312,3.1208074,3.312,2.9625962,3.312,3.094689
QVLLPFORSJKJNX-DFGVDPRHSA-N,2.603,2.8622942,2.603,2.463701,2.603,2.8925173,2.603,2.8005607,2.603,2.8385084,2.603,2.8845716
GKWUQQFWNKKIMF-MDEJYVAQSA-N,2.94,2.807714,2.94,2.9126313,2.94,3.089761,2.94,2.8607073,2.94,2.9932852,2.94,2.9721487
GOALZIMBWQZMCR-TXPWKLSHSA-N,2.774,3.0545511,2.774,2.979622,2.774,3.086852,2.774,3.1233478,2.774,3.015051,2.774,3.0227404
IOPAVZVNLGZJMV-UKHLTNFNSA-N,2.509,2.7529986,2.509,2.695466,2.509,2.6822984,2.509,2.8229825,2.509,2.6844323,2.509,2.707603
MPIPDRGSWKYCGN-VWRJOHBLSA-N,3.067,3.1048982,3.067,3.0223162,3.067,3.20213,3.067,3.0937376,3.067,2.995429,3.067,3.0383549
XITMTZZLNOIWHX-KMUKQRDJSA-N,2.615,2.0365508,2.615,2.1985972,2.615,1.7965631,2.615,2.3234491,2.615,2.3085747,2.615,1.7285736
WREDFEHSKLXEFE-TYOKQIFSSA-N,2.2,2.0911233,2.2,1.797231,2.2,2.1566405,2.2,2.170861,2.2,2.1197972,2.2,2.179895
ZUADTOSMLFVBNT-FDUMAKPYSA-N,2.534,2.8722534,2.534,2.8560503,2.534,2.9532516,2.534,2.8708754,2.534,2.8342175,2.534,2.8813157
OAGIDTHGQVEUMN-GRFVOJCRSA-N,2.844,2.8598428,2.844,2.7315416,2.844,2.815409,2.844,2.9279933,2.844,2.8922021,2.844,2.8743098
YHSXWJIXQHDFKX-FADJLKOXSA-N,2.828,2.8728828,2.828,2.8577628,2.828,2.8547769,2.828,2.7236223,2.828,2.8865044,2.828,2.8865066
QDFPOPJNCWOOBH-AQLOBAEASA-N,2.754,2.944502,2.754,2.973394,2.754,3.07377,2.754,2.983721,2.754,2.9804337,2.754,3.015699
MXUJQLRRUGRVID-BEPUEONKSA-N,2.558,2.1103268,2.558,2.4583924,2.558,2.311452,2.558,2.3010533,2.558,2.1676338,2.558,2.3095644
TWPRAVKYQZZPPI-ROPCREHHSA-N,2.738,2.8134005,2.738,2.7702358,2.738,2.9128754,2.738,2.807439,2.738,2.882416,2.738,2.7959332
ALWBPRLZDFXWCO-WZBFMWFUSA-N,3.143,3.0005696,3.143,2.9164388,3.143,2.942731,3.143,3.061614,3.143,2.7940075,3.143,2.9252949
KKTBQUXXBSMBNG-OQHDRHACSA-N,2.575,2.6121004,2.575,2.7532134,2.575,2.678064,2.575,2.637091,2.575,2.753731,2.575,2.6763165
MWALMPFRDHIVML-DUPFAQGUSA-N,2.168,2.201017,2.168,2.3469481,2.168,2.1264594,2.168,2.3893154,2.168,2.340712,2.168,2.3998587
PJZMNJFPVBKQAN-NUPDHGEISA-N,2.19,1.9077042,2.19,1.9751959,2.19,1.9689968,2.19,1.8617506,2.19,2.0346045,2.19,2.0499952
AZOUXNSQZBDXQJ-YXSASFKJSA-N,2.656,2.8162212,2.656,2.753806,2.656,2.597534,2.656,2.9044924,2.656,2.700444,2.656,2.7483468
PMTDRCKSPGQPPV-ZCKIZCFGSA-N,2.014,2.241617,2.014,2.511319,2.014,2.5474496,2.014,2.5830827,2.014,2.5189025,2.014,2.858432
NJYSSCSXFGPYAZ-CBLSUNNNSA-N,2.577,2.391051,2.577,2.6755383,2.577,2.5872126,2.577,2.603855,2.577,2.4917686,2.577,2.5942388
UNSMNXIMCTYLMA-SCTJRZOISA-N,2.817,2.6549551,2.817,2.600658,2.817,2.7944248,2.817,2.7490807,2.817,3.0091698,2.817,2.8095803
IEBCLCBGFHASTP-JLAODQKASA-N,2.377,2.6548686,2.377,2.395524,2.377,2.1454031,2.377,2.5314145,2.377,2.541123,2.377,2.8395236
ILMAZNSMUCOLBZ-SVPAYZKRSA-N,3.039,3.227,3.039,3.241028,3.039,3.2927244,3.039,3.2155643,3.039,3.0879412,3.039,3.2364051
UMBIWZSIAPQWON-YLJBBNASSA-N,3.178,3.1936219,3.178,3.2258782,3.178,3.1517634,3.178,3.1351876,3.178,3.0222788,3.178,3.1064506
NPZCGPXQLULZHK-UCXVKNHOSA-N,2.837,2.878539,2.837,2.794442,2.837,2.8834953,2.837,2.8164034,2.837,2.85839,2.837,2.8895166
ZCZGVJTWSWCBKA-WZOAOASKSA-N,2.823,2.961059,2.823,2.8270085,2.823,2.799738,2.823,2.926237,2.823,3.103746,2.823,3.0117633
CNLKMDHQUNVKBD-WMEFNYIHSA-N,2.447,2.484869,2.447,2.7837505,2.447,2.5102482,2.447,2.5260215,2.447,2.5234551,2.447,2.464995
VEISAOQJISOHSX-MYXNLYEZSA-N,3.297,3.1302543,3.297,3.095563,3.297,3.2470808,3.297,3.154757,3.297,2.9720047,3.297,2.8138347
QRFRVSHGNOVHGM-NVWXQQQRSA-N,2.883,2.7681494,2.883,2.925107,2.883,2.9129393,2.883,2.851276,2.883,2.8290865,2.883,2.8878968
RBISWZZOJLUJRA-MTKFGGACSA-N,2.85,2.9616687,2.85,2.8613892,2.85,3.0206356,2.85,2.8664103,2.85,2.8218808,2.85,2.8977716
KZOCOOSFVJSEEQ-ABPCUIFRSA-N,2.593,2.8300662,2.593,2.805969,2.593,2.9280417,2.593,2.7619967,2.593,2.553862,2.593,2.663095
LVKMHQBBYKEKCG-DRZKWVNDSA-N,2.116,1.948489,2.116,1.8784335,2.116,2.154701,2.116,2.0447187,2.116,2.0572686,2.116,2.055825
HKOSSACWVCLTCN-NYOQDFNPSA-N,2.945,3.066789,2.945,3.154811,2.945,3.2288582,2.945,3.1223981,2.945,3.255085,2.945,3.0244825
OPSAPSYZAMOLFG-CEYWCHPUSA-N,3.03,3.1157668,3.03,3.1709552,3.03,3.079177,3.03,3.0969052,3.03,3.0440612,3.03,3.130109
FHCZRXLPINXROR-OKCWKZEQSA-N,2.664,2.7695034,2.664,2.730581,2.664,2.5149786,2.664,2.6816804,2.664,2.7413776,2.664,2.8008013
ITXWLTHXTRIGAJ-WIMUOEIGSA-N,2.462,2.8980105,2.462,2.7758248,2.462,2.666825,2.462,2.9825926,2.462,2.9411767,2.462,2.9822478
XIXMTGOTBGCNLA-FGIXXKOMSA-N,3.049,3.0227892,3.049,2.9922326,3.049,3.1063588,3.049,3.0464005,3.049,2.694733,3.049,2.8712535
RXHYFAVPWBPBNK-RHCMASHESA-N,1.987,2.3488176,1.987,2.2765422,1.987,2.2797437,1.987,2.3539503,1.987,2.2499743,1.987,2.2756288
QPLCESBYPBZVMW-CICMBTIQSA-N,2.46,2.3938255,2.46,2.418161,2.46,2.4319384,2.46,2.3971038,2.46,2.4465363,2.46,2.350027
QJMOWVIZNGEAHY-MNQNVOJESA-N,2.522,2.6907592,2.522,2.5911572,2.522,2.2653382,2.522,2.4500673,2.522,2.5848925,2.522,2.682433
FTBQMDQTESXYGY-GPSHZAQJSA-N,2.127,2.1031604,2.127,1.8615654,2.127,2.148223,2.127,1.9733174,2.127,1.9727902,2.127,2.0486627
SRFYVFYFGOSZEN-RYYXGZFZSA-N,2.431,2.3927715,2.431,2.5258012,2.431,2.3166766,2.431,2.4613674,2.431,2.468759,2.431,2.4289737
FKCUWZUIYMCQCF-KMUKQRDJSA-N,2.385,2.5539496,2.385,2.5919127,2.385,2.5477917,2.385,2.5438209,2.385,2.6129763,2.385,2.547292
REYBNESJVJUFES-AIMOZCANSA-N,2.947,2.9315019,2.947,2.789309,2.947,2.9877872,2.947,2.9157057,2.947,2.7132342,2.947,2.6101773
SYEDQOQWGRDLMN-FZPRHHONSA-N,2.5,2.410475,2.5,2.2735052,2.5,2.313836,2.5,2.3189049,2.5,2.3833044,2.5,2.468564
BXMIUGIKLZPPCN-OJZPPULMSA-N,2.177,2.2442207,2.177,2.273902,2.177,2.3107967,2.177,2.2622795,2.177,2.3164895,2.177,2.1645195
XSPJKUMMVINPEG-CNGYDBEYSA-N,2.583,2.6196122,2.583,2.731955,2.583,2.6211178,2.583,2.532018,2.583,2.7387977,2.583,2.777712
LBKPORJQUONRGQ-LTEHHOFDSA-N,3.102,3.0010483,3.102,3.1315057,3.102,3.0540795,3.102,3.0685873,3.102,3.023908,3.102,2.8932312
FIWODYGVUZWVRL-ARADLYGJSA-N,2.667,2.9135303,2.667,2.7269816,2.667,2.844046,2.667,2.807351,2.667,2.7997088,2.667,2.7307763
NIKOBFJZBAIEEW-NOPDUFPGSA-N,2.262,2.3995686,2.262,2.4066665,2.262,2.35191,2.262,2.3432424,2.262,2.3809197,2.262,2.4130225
AOCMMIDZYGHXIQ-MWQHYWRRSA-N,2.734,2.8180523,2.734,2.7300236,2.734,2.827668,2.734,2.7666748,2.734,2.7687724,2.734,2.7677066
KQYYKRPYQYAODD-UUSDDZCZSA-N,2.4,2.472408,2.4,2.3387294,2.4,2.341044,2.4,2.2483242,2.4,2.56238,2.4,2.50991
MHBTWAOKKOKOPL-CCDATSQRSA-N,2.793,2.7759848,2.793,2.9369981,2.793,3.010646,2.793,2.8273895,2.793,2.854259,2.793,2.7808845
ASCHCBOMKCYGLY-UXEVNINCSA-N,2.192,2.3467534,2.192,2.3564937,2.192,2.1773674,2.192,2.4001107,2.192,2.524801,2.192,2.4071336
CBCRHKYPOPFXTC-WJPIIEFQSA-N,2.638,2.587299,2.638,2.785776,2.638,2.77014,2.638,2.5941787,2.638,2.8998485,2.638,2.8653948
BCXVWKJLOYTBKR-ZRARCMSGSA-N,2.719,3.056743,2.719,3.0316021,2.719,2.9233398,2.719,2.87399,2.719,3.009864,2.719,3.0177143
OUDMMQQBHOHXFD-OVCCCOLNSA-N,3.341,3.2910109,3.341,3.168583,3.341,3.328417,3.341,3.2204804,3.341,3.0446749,3.341,3.0995164
ZABFZASDNICFIT-NUDFZHEQSA-N,1.361,2.3978062,1.361,2.434789,1.361,2.2733305,1.361,2.1947317,1.361,2.154665,1.361,2.301373
JRUNYIHYPHFCQU-ZAGUCRHGSA-N,2.109,2.2378247,2.109,2.7460735,2.109,2.430109,2.109,2.4740868,2.109,2.5610974,2.109,2.6588073
KDDREZRBPBGFJR-JLRKIVRNSA-N,2.348,2.6931949,2.348,2.3742352,2.348,2.4109738,2.348,2.4396744,2.348,2.7334504,2.348,2.7350438
FXLCMRNKWSRZDT-HWPYYQNGSA-N,3.147,3.1067247,3.147,3.0331614,3.147,3.092716,3.147,3.1469922,3.147,2.9944515,3.147,2.9190066
DVDYTJLEXLTQLR-DNGHWGMASA-N,2.656,2.8243234,2.656,2.7527354,2.656,2.7968361,2.656,2.7313886,2.656,2.7727249,2.656,2.8075213
UAQXXDUACVJLTE-RJBWTFAYSA-N,2.507,2.562363,2.507,2.5244884,2.507,2.6975503,2.507,2.6490629,2.507,2.605577,2.507,2.6997943
OJGQWFKNUJTVMX-DRVPFVGDSA-N,2.532,2.9919314,2.532,2.914344,2.532,2.6611392,2.532,2.9830258,2.532,3.0303524,2.532,3.0453913
XBRSNVHNJAKVKB-MBCFQQAGSA-N,2.708,2.8281813,2.708,2.888093,2.708,2.7665806,2.708,2.7221813,2.708,2.864128,2.708,2.7427285
CSLYSKBVDNQFLW-QEMDGBMQSA-N,2.945,3.0515363,2.945,2.9388292,2.945,3.2179134,2.945,3.063939,2.945,3.062668,2.945,2.9207442
RKSDSSNEQBXTCG-MLJXPEGPSA-N,2.902,2.9866045,2.902,2.8514197,2.902,2.99636,2.902,3.0418067,2.902,3.1006894,2.902,3.0258145
GGSIKJVBRLOTNI-XMEQCPBCSA-N,2.96,2.7956135,2.96,2.7777925,2.96,2.8695183,2.96,2.734598,2.96,2.8154306,2.96,2.77421
WQWJYVMKSKNHAW-ATZGPIRCSA-N,2.184,2.4335716,2.184,2.2486966,2.184,2.2612252,2.184,2.0612938,2.184,2.4016693,2.184,2.569146
QYTTXCKHJKFRCV-ZRBGAURHSA-N,2.692,2.7108495,2.692,2.851265,2.692,2.6949325,2.692,2.8164341,2.692,2.9502792,2.692,2.7499032
XHGMNRPLZRDLNL-UKHLTNFNSA-N,2.978,3.0311427,2.978,3.198438,2.978,3.2045238,2.978,3.040803,2.978,3.041774,2.978,2.8616214
OSFZTCVQLNTQPM-QEMDGBMQSA-N,2.946,2.902285,2.946,2.851459,2.946,2.9829001,2.946,2.8224838,2.946,2.9091032,2.946,2.7995164
QGXMZUVUOFUBES-NIRGEMEPSA-N,2.608,2.4403095,2.608,2.2600973,2.608,2.5801458,2.608,2.4473708,2.608,2.7310216,2.608,2.7117798
COCIJFHZZWHFGQ-KUHQHRIQSA-N,2.618,2.7826898,2.618,2.7205904,2.618,2.4382708,2.618,2.669879,2.618,2.5821013,2.618,2.6247196
LWQPAWHPLUYTML-PTZDRTPLSA-N,2.356,2.108477,2.356,2.0802433,2.356,2.0341885,2.356,1.9054432,2.356,1.9283237,2.356,2.239362
YHCJAFCKTGXNDC-NDNLFCSXSA-N,2.14,2.1171827,2.14,1.8036398,2.14,2.1420403,2.14,1.8949794,2.14,2.0364609,2.14,2.0603654
DQXNGSHKQGYBEF-CARIVGAPSA-N,2.606,2.7434235,2.606,2.716493,2.606,2.6169486,2.606,2.6494174,2.606,2.8603127,2.606,2.7390914
GPYAPGIBAPFOEC-LCNQVBJLSA-N,2.364,2.2862895,2.364,2.393543,2.364,2.2328718,2.364,2.3338666,2.364,2.1760917,2.364,2.359789
LXYOCIRWKPPCTN-LNZCXJMWSA-N,2.223,2.188392,2.223,2.0630443,2.223,2.0214345,2.223,2.0616708,2.223,2.2335587,2.223,2.2051673
PFZWMNNVAUDVPA-SKQSXUGXSA-N,2.776,2.8265615,2.776,2.8660555,2.776,2.9041247,2.776,2.7724187,2.776,2.588737,2.776,2.6616125
XIIFJMOACQVZAE-NGBFVLQYSA-N,2.817,2.9463377,2.817,3.011555,2.817,3.0244942,2.817,2.9456234,2.817,2.8569825,2.817,2.858877
GGGGNJHMZMGKMK-OYKKKHCWSA-N,2.982,2.9751642,2.982,3.0209963,2.982,2.949749,2.982,2.9781685,2.982,2.8883095,2.982,2.9551275
KMPFTPZXQLAFEE-MKNNEFPQSA-N,3.001,3.0961797,3.001,3.0863345,3.001,3.0997586,3.001,3.0633209,3.001,3.0355096,3.001,3.0028815
BGCHJLWIIAVVQI-QOSQFQCFSA-N,2.106,2.2020948,2.106,2.1987236,2.106,2.2636049,2.106,2.2988007,2.106,2.3807614,2.106,2.107846
CBJJBSLAFRWUCH-JNJDPJTKSA-N,2.86,2.8541222,2.86,2.6404788,2.86,2.9478104,2.86,2.81283,2.86,2.7315156,2.86,2.9061697
XLCNVVIQBHCZBA-FUSGEDHXSA-N,2.648,2.641584,2.648,2.7739558,2.648,2.684084,2.648,2.621196,2.648,2.6704369,2.648,2.72035
NYYSZCWLWPUURO-NQDCKRFVSA-N,3.042,3.0848103,3.042,2.9817674,3.042,3.129372,3.042,2.9655092,3.042,2.6542313,3.042,2.8140812
LYPSKHGSSOSBNW-OYDHWRMASA-N,2.98,3.051578,2.98,3.0531483,2.98,3.200955,2.98,3.0756605,2.98,3.3474574,2.98,3.0724561
DUDMLAIMSHWUOR-TZRCHIKKSA-N,2.438,2.2979257,2.438,2.2050326,2.438,2.2166092,2.438,2.090403,2.438,2.2838094,2.438,2.4069607
KJUGJENBVGSPRF-SPMRAPGCSA-N,2.835,3.103934,2.835,2.9530787,2.835,2.9394944,2.835,2.9855692,2.835,2.9494429,2.835,3.0521576
XNWXWJJAPCCKIG-CEDKSSGFSA-N,3.153,3.0748498,3.153,3.0406573,3.153,2.7734115,3.153,2.8452086,3.153,2.8631845,3.153,2.9221072
MJGKZXBWQOKJSC-DMSYAUCDSA-N,2.828,2.8575742,2.828,3.0079396,2.828,3.0092082,2.828,3.0573602,2.828,2.7875292,2.828,2.7988987
UOVPPCDNBFNNEU-PJFCKRMWSA-N,3.255,3.1989315,3.255,3.1298492,3.255,3.2767375,3.255,3.1067915,3.255,3.1396625,3.255,3.0885432
SBTCILWGBXDNPY-ZFHLBVDISA-N,2.941,3.062251,2.941,2.9093819,2.941,3.0648482,2.941,3.1204932,2.941,2.8512502,2.941,2.9287975
RQUBKMYJESFVMH-PGGKNCGUSA-N,2.688,2.718279,2.688,2.2622075,2.688,2.5531032,2.688,2.350893,2.688,2.2909408,2.688,2.3485117
LMOBUBPOIAHZEZ-KJJARBMXSA-N,2.713,2.7489982,2.713,2.7625475,2.713,2.7183003,2.713,2.7684274,2.713,2.6991625,2.713,2.6915226
IPTSNLBEONEKKQ-DBODXFSMSA-N,2.55,2.6522603,2.55,2.4063966,2.55,2.5628183,2.55,2.6321354,2.55,2.4759843,2.55,2.5870116
LGXZEQSSDOEVJT-GPYHEWCSSA-N,2.884,3.0619152,2.884,2.8682158,2.884,2.7574131,2.884,2.94661,2.884,2.8987358,2.884,2.7498891
XZUNSZQPGWNAMU-UHBFCERESA-N,2.701,3.0327303,2.701,2.9960623,2.701,2.90776,2.701,2.9703362,2.701,2.7392323,2.701,2.8836153
UGPACUXNDQZVSP-SVGIKVQFSA-N,3.259,3.1189413,3.259,3.2049878,3.259,3.3940175,3.259,3.2151024,3.259,3.206481,3.259,3.1789327
TWNNMDWXXUIOET-HWQBGIBVSA-N,2.477,1.6093965,2.477,1.7349002,2.477,2.3701212,2.477,1.9099374,2.477,2.0359159,2.477,1.8069245
QIMUOOIPNWASON-PVJOYPSFSA-N,2.39,2.5312874,2.39,2.7712855,2.39,2.570112,2.39,2.7512012,2.39,2.9181304,2.39,2.7360525
QPOCJZMWPXVAPA-CEWUDMTLSA-N,2.886,3.065634,2.886,3.0024772,2.886,3.0717795,2.886,3.0654166,2.886,2.8350115,2.886,2.9673479
GVPQJLQCTOSWRN-DQRMISFSSA-N,2.325,2.3201544,2.325,2.4841313,2.325,2.3175538,2.325,2.5089076,2.325,2.539929,2.325,2.350985
GKTLOZBQIROQPS-VSVMEZQCSA-N,2.946,2.9179864,2.946,2.8381178,2.946,2.961632,2.946,2.9624238,2.946,2.9415789,2.946,2.9549537
PXQJNMDLFKFIHS-OIBJMTCYSA-N,2.539,2.3918111,2.539,2.4760869,2.539,2.361015,2.539,2.417138,2.539,2.395743,2.539,2.5440784
RVRWYRZNBPUXOZ-BVMLUPFRSA-N,2.725,3.330223,2.725,3.107647,2.725,3.0272193,2.725,2.8353713,2.725,3.0147283,2.725,3.115226
IQISKOWWBSWFDY-HZICORFYSA-N,2.88,2.882087,2.88,2.8823423,2.88,2.9560714,2.88,2.6896727,2.88,2.8266013,2.88,2.8525956
KYMFVPNVDNKPLD-YUFNMNQSSA-N,3.12,3.070741,3.12,3.1131794,3.12,3.2153625,3.12,3.0141096,3.12,3.1464093,3.12,2.8083696
LHLWJKTUQPCPGF-RODHXAHZSA-N,2.835,2.9653957,2.835,2.967593,2.835,2.8716998,2.835,2.929628,2.835,2.8473868,2.835,2.9354835
JOVMJVJCYCLAAT-DTASFGGXSA-N,2.705,2.6441042,2.705,2.6848183,2.705,2.83442,2.705,2.8325944,2.705,2.6916816,2.705,2.6759357
UYHCVLKUHVEZKA-ZATLMCMESA-N,2.878,3.180445,2.878,3.0490682,2.878,2.7238605,2.878,2.854081,2.878,2.7693684,2.878,3.060053
AZGFOUZFBFQLMJ-RIDPHKLGSA-N,2.846,2.901547,2.846,2.9177222,2.846,2.8758333,2.846,2.9419856,2.846,2.8989942,2.846,2.7710924
ZNMWTWXMEBJRKD-XBLLBSOESA-N,2.857,2.9757962,2.857,3.0103984,2.857,2.969984,2.857,2.995914,2.857,2.8663654,2.857,2.8551965
IXIVBGRHHISSRR-MDCVPAOJSA-N,3.042,3.0679605,3.042,3.0667467,3.042,2.9111793,3.042,2.8745754,3.042,2.910864,3.042,3.0292504
SMWIVKWHDMCXRN-NGBFVLQYSA-N,2.835,2.906148,2.835,2.9715688,2.835,3.0079522,2.835,2.9279623,2.835,3.0037808,2.835,2.923587
TVMUYJCYTASAQR-AZQCRQQHSA-N,2.905,2.8231428,2.905,2.7317817,2.905,2.9020221,2.905,2.9386494,2.905,2.8821857,2.905,2.7158818
MJYZUGQKRNRMND-PORAZQCPSA-N,3.084,3.1868849,3.084,3.157592,3.084,3.1141202,3.084,3.1215432,3.084,2.921785,3.084,2.9311788
