,SchNet_true_ES1,SchNet_pred_ES1,PaiNN_true_ES1,PaiNN_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
UIHVBWKLNSNZCJ-BZOSKPQGSA-N,2.845,2.6965313,2.845,2.7337384,2.845,2.9313548,2.845,2.7850246,2.845,2.7276902,2.845,2.7448468
KJIXLVDKTITMPP-SERNTVSVSA-N,3.319,2.7875106,3.319,3.0644698,3.319,3.419246,3.319,3.0328789,3.319,3.203604,3.319,3.057471
REAJSOJWJSOFOV-UHFFFAOYSA-N,3.048,3.1414933,3.048,3.0069325,3.048,3.0122652,3.048,3.1080809,3.048,3.1209705,3.048,3.0611837
RBMSNICBTSHZLL-UHFFFAOYSA-N,2.575,2.698851,2.575,2.4722102,2.575,2.7906766,2.575,2.795625,2.575,2.8117385,2.575,2.6801894
VEUWSZNWDIMDCW-SUWDCNPLSA-N,2.846,2.8315997,2.846,3.0123081,2.846,2.8483245,2.846,2.9105847,2.846,3.0536706,2.846,2.9009058
AIHFEVKYOOZWMT-UHFFFAOYSA-N,2.282,2.447036,2.282,2.666186,2.282,2.5638447,2.282,2.6445165,2.282,2.708044,2.282,2.6732018
OBUVPXRZNJBYBT-UHFFFAOYSA-N,2.015,2.0989368,2.015,2.164158,2.015,2.1040823,2.015,2.1660266,2.015,2.017938,2.015,2.2703447
ULHNZTXGBWBOMS-LNMXKRCMSA-N,2.529,2.4374068,2.529,2.469405,2.529,2.3328404,2.529,2.5597868,2.529,2.4082146,2.529,2.529285
CEQRTCNHDZAFEC-UHFFFAOYSA-N,3.079,2.939044,3.079,2.9845388,3.079,2.9690475,3.079,3.1053479,3.079,3.0912616,3.079,2.79077
CXXGIDFXAQORBC-UHFFFAOYSA-N,2.972,2.82148,2.972,2.8334079,2.972,2.7982802,2.972,2.8763177,2.972,2.879949,2.972,2.8119333
IJIGPNCHAVRVSJ-UHFFFAOYSA-N,2.959,2.8707905,2.959,2.9480484,2.959,2.8972545,2.959,3.0310078,2.959,3.0051205,2.959,2.8793664
PLLGDHKFQJJIPD-RHGCBHBOSA-N,2.912,2.784048,2.912,2.8139539,2.912,2.912503,2.912,2.8448102,2.912,3.0509176,2.912,2.7615616
PLYNGLPNUBTYSP-UHFFFAOYSA-N,2.245,2.2477493,2.245,2.1161497,2.245,2.1423254,2.245,2.2423027,2.245,2.2950647,2.245,2.2285464
JEYMQPUYNLFJCN-FAEGWCMCSA-N,2.769,2.6569405,2.769,2.9171832,2.769,2.843033,2.769,2.897349,2.769,2.8223503,2.769,2.8683393
LYXNFTQCVGWWKB-UHFFFAOYSA-N,3.093,2.8641212,3.093,3.001405,3.093,2.987618,3.093,3.043175,3.093,3.039623,3.093,2.9500248
HDUUKBXSCHRYLT-CUYGMMBRSA-N,2.849,2.7824275,2.849,2.9507573,2.849,3.158216,2.849,3.0071063,2.849,3.0346062,2.849,2.9476182
KXRVGXWHYVXPHO-UHFFFAOYSA-N,2.634,2.63893,2.634,2.937038,2.634,2.765872,2.634,2.884761,2.634,2.888938,2.634,3.0613177
NTCZYQRMRFAJNZ-UHFFFAOYSA-N,2.041,2.3015165,2.041,2.4430282,2.041,2.1486843,2.041,2.341861,2.041,2.8120403,2.041,2.450964
RHEKJYIHDKZECR-UHFFFAOYSA-N,3.203,2.7690976,3.203,2.9832425,3.203,3.4935937,3.203,3.085561,3.203,2.8362505,3.203,2.9101872
PYOPIQCXNDRKJL-AKERKRSRSA-N,2.929,2.8626916,2.929,2.9905372,2.929,2.9604557,2.929,2.958067,2.929,3.1788797,2.929,3.1353602
PGRNKPYUDGIFGX-UHFFFAOYSA-N,3.271,3.0946302,3.271,3.35765,3.271,3.2970161,3.271,3.384593,3.271,3.070516,3.271,3.144941
YKXFGPWNHNZRSL-UHFFFAOYSA-N,3.25,2.9673262,3.25,3.21543,3.25,3.3481596,3.25,3.448822,3.25,2.935338,3.25,2.861166
LATQVSQFJNGFSG-UHFFFAOYSA-N,2.093,2.218914,2.093,2.3854077,2.093,2.3333037,2.093,2.2810664,2.093,2.4930058,2.093,2.5577953
ITVYPAMWTBHDFB-DNECIZAQSA-N,3.088,2.8088176,3.088,3.0427008,3.088,2.9292784,3.088,3.042213,3.088,2.8603883,3.088,2.904829
OFPBRWMYLOIAFD-ULTCKKPSSA-N,2.238,2.313061,2.238,2.0975046,2.238,2.2546418,2.238,2.364521,2.238,2.023403,2.238,2.2980554
MWSREVLLMSPGST-UHFFFAOYSA-N,3.036,2.7831583,3.036,3.1852798,3.036,2.9039338,3.036,3.032797,3.036,3.13405,3.036,2.8693936
RHMOHNAYKJOUJC-UHFFFAOYSA-N,3.265,3.0039816,3.265,3.1612408,3.265,3.1983466,3.265,3.3630214,3.265,2.9910011,3.265,3.024273
UKRRNRMSHNQREP-UHFFFAOYSA-N,3.555,2.9372253,3.555,3.1790411,3.555,3.3774703,3.555,3.272232,3.555,2.8591764,3.555,2.7444835
GXINRLWJYVUYOJ-YLKCYHHESA-N,2.689,2.6602373,2.689,2.628188,2.689,2.5652843,2.689,2.7130926,2.689,2.8803005,2.689,2.83379
NLLOPLKSGGZHGH-DPWJMMOYSA-N,2.78,2.7822862,2.78,2.491557,2.78,2.7085388,2.78,2.8179607,2.78,2.801186,2.78,2.8709254
TWZVUBNTERYRSZ-UHFFFAOYSA-N,2.329,2.3070724,2.329,2.345883,2.329,2.3028133,2.329,2.4071367,2.329,2.5275648,2.329,2.463787
DGKYIEGMOQUOHK-UHFFFAOYSA-N,2.661,2.957905,2.661,2.8769238,2.661,2.88764,2.661,2.9444494,2.661,2.8669567,2.661,2.9156919
LMGDXAWZSZPCKL-UHFFFAOYSA-N,2.944,2.8092148,2.944,2.821761,2.944,3.029859,2.944,2.9221191,2.944,2.9593775,2.944,2.9430027
USWXVTVXFBGVGR-UHFFFAOYSA-N,2.298,2.3494165,2.298,2.4157417,2.298,2.2031226,2.298,2.2976632,2.298,2.07638,2.298,2.161534
GNTVGJSXNGAPHQ-UHFFFAOYSA-N,1.999,2.231061,1.999,2.0521731,1.999,2.1214619,1.999,2.2136457,1.999,2.295872,1.999,2.2173965
LUORTNTXWPDTHU-UHFFFAOYSA-N,2.821,2.9079673,2.821,2.9457715,2.821,2.8809588,2.821,3.0343604,2.821,2.8425283,2.821,2.9373045
QILXCUHJWOWHAN-IRECXSHYSA-N,2.954,2.6917698,2.954,2.9756925,2.954,2.8455732,2.954,2.900004,2.954,3.1068459,2.954,2.961817
PBBZXYDWHRKOJF-UHFFFAOYSA-N,2.862,2.5023632,2.862,2.9197717,2.862,2.8093288,2.862,2.9088063,2.862,3.0665748,2.862,2.5709336
VCXBFIAUGOYLQU-UHFFFAOYSA-N,2.977,3.0213423,2.977,3.0809627,2.977,3.04761,2.977,3.1593785,2.977,3.1567228,2.977,3.056766
OGANPHBVQUWDMN-UHFFFAOYSA-N,3.101,2.9578433,3.101,3.0708587,3.101,3.0584674,3.101,3.1007001,3.101,2.9715214,3.101,3.0296776
SQSQGSMEGYSNFS-UHFFFAOYSA-N,2.967,2.8059855,2.967,2.891702,2.967,2.9860644,2.967,3.0052168,2.967,2.9980114,2.967,2.9077616
VXGFFPBGIAHWOS-UHFFFAOYSA-N,3.394,3.1478295,3.394,3.2942626,3.394,3.5026772,3.394,3.5644996,3.394,3.3514278,3.394,3.214126
FBWOGXWNYNVGAC-IAGJHGIESA-N,2.453,2.4443588,2.453,2.4568403,2.453,2.395328,2.453,2.564752,2.453,2.5959997,2.453,2.6867557
KKSDAQITWUYLTD-UHFFFAOYSA-N,2.722,2.7039716,2.722,2.8060675,2.722,2.6887271,2.722,2.8881302,2.722,2.7880323,2.722,2.5851817
NYODYQYIBLQHRH-UHFFFAOYSA-N,2.53,2.850648,2.53,2.707541,2.53,2.9317162,2.53,2.8322885,2.53,2.7097673,2.53,2.7913244
XPZWMHBIISFXMG-QKGGVJACSA-N,2.599,2.6063788,2.599,2.6002097,2.599,2.6372557,2.599,2.6423285,2.599,2.7796376,2.599,2.6991873
DFOGFFHXMJJDJM-DPWJMMOYSA-N,2.861,2.7539551,2.861,2.9825156,2.861,2.6429932,2.861,2.8582697,2.861,2.880664,2.861,2.8209457
DXSFLLLBUJTCLC-UHFFFAOYSA-N,2.983,2.7643704,2.983,2.9865177,2.983,2.9387949,2.983,2.8781023,2.983,3.017285,2.983,3.0182145
GAMRIDMUXNLDBN-UHFFFAOYSA-N,3.317,3.0590806,3.317,3.3315587,3.317,3.3869596,3.317,3.407693,3.317,3.2275136,3.317,3.0871432
SEWKSXPMOCDASH-UHFFFAOYSA-N,3.147,3.0203912,3.147,3.2075675,3.147,3.3732495,3.147,3.0634148,3.147,3.039865,3.147,2.970025
SMHQARUOYQZWJC-UHFFFAOYSA-N,2.373,2.4454234,2.373,2.4123209,2.373,2.4757314,2.373,2.5564044,2.373,2.4660044,2.373,2.472113
QXEWBSBRDZPSDN-UHFFFAOYSA-N,2.955,2.7568705,2.955,3.0017307,2.955,2.9348736,2.955,3.026532,2.955,3.028576,2.955,2.9525456
ZEJHZGDNWZMCCZ-ZHSUKTGHSA-N,3.422,3.0263793,3.422,3.1935875,3.422,3.3448339,3.422,3.236524,3.422,3.2580807,3.422,3.0619266
LPQSUAILEIICHE-UHFFFAOYSA-N,2.9,2.7449296,2.9,2.8269434,2.9,2.7111118,2.9,2.7333217,2.9,2.7408273,2.9,2.6661584
ZFFIYBOXCNMHGR-KVLYFZCPSA-N,3.05,2.8655887,3.05,3.063213,3.05,3.1919632,3.05,3.047048,3.05,2.9792018,3.05,2.9341872
PMEMYLJUEVLMMT-UHFFFAOYSA-N,3.049,2.8443,3.049,2.9748511,3.049,2.9581945,3.049,2.9826126,3.049,3.0887654,3.049,3.0427618
BDALHHXJNRPQAU-UHFFFAOYSA-N,3.199,2.7323217,3.199,3.2017095,3.199,3.19671,3.199,3.3945518,3.199,2.8757544,3.199,2.916105
BOGUWTYKKMTOIG-UHFFFAOYSA-N,2.228,2.4894474,2.228,2.3804595,2.228,2.393887,2.228,2.4161475,2.228,2.7267816,2.228,2.4555845
PCACJZVPTSQWPD-UHFFFAOYSA-N,3.197,2.5882106,3.197,2.9244857,3.197,3.0573385,3.197,3.0261014,3.197,2.9877949,3.197,2.729906
PLGPTJBIDGEFGN-UHFFFAOYSA-N,2.198,2.1417437,2.198,2.3351157,2.198,2.4209194,2.198,2.2993836,2.198,2.345693,2.198,2.5165782
NWZDJXDWBMKVPG-UHFFFAOYSA-N,3.122,2.9973838,3.122,3.002451,3.122,2.9980676,3.122,3.0477593,3.122,3.055214,3.122,3.0016253
GNLVJLUISHFNEM-UHFFFAOYSA-N,2.954,2.6102703,2.954,2.7323635,2.954,2.968211,2.954,2.7236042,2.954,2.9264808,2.954,2.8412104
FSDPWJPCUZGTEA-UHFFFAOYSA-N,2.125,2.3151631,2.125,2.2622752,2.125,2.2470202,2.125,2.2803411,2.125,2.3445184,2.125,2.3166058
WBHPXDJNFHURGK-UHVKGMENSA-N,2.897,2.990612,2.897,2.982092,2.897,3.0659213,2.897,2.9637952,2.897,2.9476697,2.897,3.096996
RGYFRMOMOLPIFB-VWNRFKHZSA-N,2.961,2.918319,2.961,2.900516,2.961,2.767241,2.961,2.8843849,2.961,2.8686242,2.961,2.810442
FSWKUVOXOHBUBZ-UHFFFAOYSA-N,3.023,2.7342198,3.023,2.9611099,3.023,3.0265417,3.023,2.9933333,3.023,2.8804367,3.023,2.7152138
VRFNGKCGALJJMQ-UHFFFAOYSA-N,3.167,3.0123565,3.167,3.129507,3.167,3.2799008,3.167,3.0649,3.167,3.0956073,3.167,2.9311688
GPCAPAUSOFOCRZ-UHFFFAOYSA-N,2.586,2.5005233,2.586,2.880771,2.586,2.689526,2.586,2.8306694,2.586,2.8236768,2.586,2.6613882
NFDIPIQQPJYXPK-HASSKWOGSA-N,2.523,2.338084,2.523,2.413718,2.523,2.488997,2.523,2.3929167,2.523,2.555691,2.523,2.4739459
NZWPNBPDQRSWAE-UHFFFAOYSA-N,2.854,2.8109121,2.854,2.9589815,2.854,2.7714074,2.854,3.08947,2.854,2.9546716,2.854,3.0165448
LXUPSZIFZTVDLU-SJGYVYILSA-N,2.478,2.326977,2.478,2.5784743,2.478,2.5547917,2.478,2.595469,2.478,2.6130545,2.478,2.5482483
OJUNRVRFQMQWQB-OFLNJGQOSA-N,2.724,2.6340108,2.724,2.541966,2.724,2.792748,2.724,2.7870886,2.724,2.9176335,2.724,2.7832797
QTMLSCFIESRXJT-UHFFFAOYSA-N,2.735,2.5915408,2.735,2.7650442,2.735,2.8480535,2.735,2.7541487,2.735,2.8303802,2.735,2.606563
JHZNXYIZVHHUCV-UHFFFAOYSA-N,2.213,2.6563065,2.213,2.5664718,2.213,2.6743479,2.213,2.5520532,2.213,2.7770474,2.213,2.7645347
VBCCLQBSHCJZEL-HLFXEYSZSA-N,2.781,2.8418767,2.781,2.8115265,2.781,2.8806946,2.781,2.8468218,2.781,2.734472,2.781,2.808644
DFGDYZGUZPUQGW-WJMGCSMVSA-N,3.536,3.0187726,3.536,3.2722723,3.536,3.4736192,3.536,3.3953106,3.536,3.0818107,3.536,3.073252
QVIHEUKCNJABCP-UHFFFAOYSA-N,2.788,2.858697,2.788,2.9282596,2.788,2.7829168,2.788,2.9630597,2.788,2.9504838,2.788,2.922801
NPGHJOIJGGRLPW-UHFFFAOYSA-N,2.02,2.1028397,2.02,1.6334199,2.02,1.9165182,2.02,1.8622972,2.02,1.9544846,2.02,1.9928937
LKRNMLJQMOVMAP-NDAGXHQOSA-N,2.192,2.5350037,2.192,2.4912367,2.192,2.5328987,2.192,2.545954,2.192,2.6395595,2.192,2.4796813
ZLLBGCLCIQESBW-WBIBEUCMSA-N,2.614,2.4096553,2.614,2.5463634,2.614,2.3826184,2.614,2.6406977,2.614,2.5290718,2.614,2.5102644
DQOAYUJRSFIXCS-OBBCGMSGSA-N,2.88,2.864777,2.88,2.94186,2.88,2.912854,2.88,2.915605,2.88,3.0393105,2.88,3.153139
FSZWLBRQTOJJHU-UHFFFAOYSA-N,2.668,2.4801395,2.668,2.5269024,2.668,2.578732,2.668,2.712319,2.668,2.6470315,2.668,2.6299171
VGCCGNIYTIREJF-QVRRRFKYSA-N,2.375,2.112753,2.375,2.1098719,2.375,2.1367254,2.375,2.1466188,2.375,2.2381134,2.375,2.2355456
ICZXRUDVSXHBBV-LXOXFGFBSA-N,2.532,2.7346723,2.532,2.6861937,2.532,2.889708,2.532,2.6793182,2.532,2.979931,2.532,2.802695
RJLYJFGBWZHYNZ-UHFFFAOYSA-N,2.764,2.6408768,2.764,2.9234357,2.764,2.8468628,2.764,2.7788594,2.764,2.8041003,2.764,2.7100601
QAHSLLQFBVBCJP-KPNTZHQCSA-N,2.645,2.349231,2.645,2.7389033,2.645,2.6294594,2.645,2.787245,2.645,2.7912498,2.645,2.6932797
DRUJDCLXZQWUPP-YLJBBNASSA-N,2.606,2.6504376,2.606,2.7254856,2.606,2.783815,2.606,2.708455,2.606,2.733788,2.606,2.7057004
SHXFQKRSOLMBHN-GTYSUSSSSA-N,2.378,2.4236062,2.378,2.3433478,2.378,2.415293,2.378,2.4607124,2.378,2.3306546,2.378,2.321484
GHLUYPZROMHKDC-UHFFFAOYSA-N,3.261,2.9131713,3.261,3.1075115,3.261,3.1714227,3.261,3.2092628,3.261,3.098112,3.261,2.9088821
ITZPISTWLJATBA-XJGICQFZSA-N,2.82,2.6791644,2.82,2.816444,2.82,2.9664435,2.82,2.8059652,2.82,2.850193,2.82,2.7752945
JZBNTMSZRCXZFO-QZNHHGLOSA-N,2.424,2.2395658,2.424,2.30116,2.424,2.1306615,2.424,2.1025467,2.424,2.471032,2.424,2.3460035
ZVHBWGZHCCXWSD-GFKAFBEWSA-N,2.789,2.6320841,2.789,2.7030642,2.789,2.5939097,2.789,2.6959221,2.789,2.6669393,2.789,2.6644068
HTQKDGYGMIBJEO-UHFFFAOYSA-N,2.163,2.1737206,2.163,2.0613139,2.163,2.2884908,2.163,2.3457203,2.163,2.0464091,2.163,2.239248
ZFOISXWSYKESCH-CPAZVFOMSA-N,2.247,2.2953765,2.247,2.2334971,2.247,2.3768702,2.247,2.427816,2.247,2.5992649,2.247,2.5592914
ZPGKJMIDYVYRAQ-UHFFFAOYSA-N,3.551,3.1188586,3.551,3.4112318,3.551,3.466724,3.551,3.4732444,3.551,3.335576,3.551,3.2470114
DQWGRMGQTLVRMP-LLWBAHTNSA-N,2.044,2.2684102,2.044,2.2499545,2.044,2.2372122,2.044,2.2410371,2.044,2.3186603,2.044,2.5131798
HWXAKUCOYBEVHD-RLLLZWGVSA-N,2.852,2.7661817,2.852,2.872884,2.852,2.924573,2.852,2.8873136,2.852,2.9195657,2.852,2.817937
IBMOLVZRQQMGPT-UHFFFAOYSA-N,2.768,2.5841494,2.768,2.8268638,2.768,2.6697454,2.768,2.8035634,2.768,2.719876,2.768,2.6758623
DOQSRBWXTZTMDL-UHFFFAOYSA-N,3.004,2.8115582,3.004,2.9557614,3.004,2.941071,3.004,2.9325638,3.004,3.128603,3.004,2.9344943
SACDTEIOXIGBMO-UHFFFAOYSA-N,3.379,3.2374518,3.379,3.212262,3.379,3.2093925,3.379,3.3104255,3.379,3.2117047,3.379,3.1887426
AAJOXWXIPMSXSP-HQDYHJHZSA-N,3.293,3.151175,3.293,3.2521122,3.293,3.4990587,3.293,3.19949,3.293,3.094561,3.293,3.0409667
JSLIJGMXTWJLHY-RHQFVSDJSA-N,2.701,2.6626987,2.701,2.594728,2.701,2.6275756,2.701,2.641184,2.701,2.9075294,2.701,2.8291752
AHEXOMRZEUTKIQ-FGJFTFOHSA-N,2.293,2.3633473,2.293,2.287324,2.293,2.4749274,2.293,2.383201,2.293,2.7515845,2.293,2.3930113
JVOCBRCJTQTHFI-ZRARCMSGSA-N,2.836,2.6575108,2.836,2.9025671,2.836,2.8009005,2.836,2.7700927,2.836,2.8641298,2.836,2.6559205
NSGVXGBIBCXJPN-UHFFFAOYSA-N,2.897,2.6325784,2.897,2.807709,2.897,2.8814023,2.897,2.8346171,2.897,2.9678192,2.897,2.6591537
UUYRXZFJVJGRGT-APTWKGOFSA-N,2.62,2.798038,2.62,2.6685717,2.62,2.5984683,2.62,2.83844,2.62,2.8634224,2.62,2.8412976
FRWCLISUPUGGBL-UNMARXETSA-N,2.751,2.5064094,2.751,2.7250698,2.751,2.5748432,2.751,2.550703,2.751,2.656344,2.751,2.7090535
VMGGMLVSURKEFV-DUCZKBMNSA-N,2.975,2.9740605,2.975,3.0621102,2.975,3.1126356,2.975,2.8936844,2.975,3.0670185,2.975,2.824098
MCUMLFLAMUVJLZ-UHFFFAOYSA-N,3.375,3.0972655,3.375,3.3974154,3.375,3.4227648,3.375,3.5250065,3.375,3.3550627,3.375,3.1346912
KGDUOXKRCPVLCP-ULWFMYAISA-N,2.642,2.6269023,2.642,2.6390126,2.642,2.7495236,2.642,2.8486283,2.642,2.731447,2.642,2.7732291
YXYCZACXJAYACD-UHFFFAOYSA-N,3.305,2.9108465,3.305,3.35602,3.305,3.2424107,3.305,3.3738518,3.305,3.0216691,3.305,2.9667716
VBVJGQBALZQDCI-UHFFFAOYSA-N,2.842,2.7771611,2.842,3.0345087,2.842,2.6941772,2.842,2.9082952,2.842,3.156449,2.842,3.112524
IGCGDFWPKHIGPW-UHFFFAOYSA-N,3.276,2.9726086,3.276,3.1166875,3.276,3.2136357,3.276,3.26701,3.276,3.027485,3.276,3.0035348
ASHGQJUBPVPZQC-UHFFFAOYSA-N,3.295,3.1053019,3.295,3.405188,3.295,3.2361078,3.295,3.395463,3.295,2.9657047,3.295,2.9342644
SLQUGUBOWFTRDR-UHFFFAOYSA-N,2.908,2.751317,2.908,2.8551657,2.908,2.8570325,2.908,2.889794,2.908,2.8496149,2.908,2.838378
STCYTFDXYNPCIR-CTUAUIEJSA-N,2.392,2.44046,2.392,2.568166,2.392,2.4737673,2.392,2.5722308,2.392,2.5029817,2.392,2.6978927
YMRLGEDVXIADHB-AQLQTECXSA-N,2.15,2.299628,2.15,2.2931035,2.15,2.2499564,2.15,2.355511,2.15,2.2373164,2.15,2.1853797
UTDRRRCTODTSEC-UHFFFAOYSA-N,3.057,2.9847662,3.057,3.1263437,3.057,3.04873,3.057,3.097795,3.057,2.943543,3.057,2.8575919
MWGYTBSOPWXMLU-UHFFFAOYSA-N,2.565,2.7065384,2.565,2.834713,2.565,2.7226684,2.565,2.8028202,2.565,2.970024,2.565,2.916103
ATULGDMCWCCDQR-NNODZFFKSA-N,2.473,2.5386944,2.473,2.7144032,2.473,2.5321739,2.473,2.6827106,2.473,2.9377632,2.473,2.665025
SVHJRRLDEDUTOB-UUWJLYKBSA-N,2.551,2.4005468,2.551,2.5717196,2.551,2.5016696,2.551,2.5678103,2.551,2.4737098,2.551,2.707643
FIZHOTUTJYHXFV-UHFFFAOYSA-N,2.613,2.5479896,2.613,2.7485461,2.613,3.0387866,2.613,2.7442284,2.613,2.8910627,2.613,2.3708854
ZFQSLECRPHLZTL-UHFFFAOYSA-N,3.013,2.9019523,3.013,2.995874,3.013,2.9896789,3.013,2.893653,3.013,2.9911802,3.013,2.964049
VYOWFCBMLWVLSU-UHFFFAOYSA-N,3.091,3.0699468,3.091,3.2138815,3.091,3.2128694,3.091,3.0759733,3.091,3.06769,3.091,2.8786974
GIZZIPRHDOCOQC-UHFFFAOYSA-N,2.68,2.7127423,2.68,2.5626132,2.68,2.6111622,2.68,2.7488427,2.68,2.870665,2.68,2.765954
JQPMVYQRKSNUOL-WYMKRNKVSA-N,2.303,2.3190253,2.303,2.4231372,2.303,2.3222563,2.303,2.3524568,2.303,2.3573644,2.303,2.530964
VFXSMRXLKYLLOM-UHFFFAOYSA-N,2.694,2.5856762,2.694,2.5559294,2.694,2.7376776,2.694,2.6871786,2.694,2.6973689,2.694,2.58346
DPDFJNJGGMMGOL-UHFFFAOYSA-N,2.988,2.8330386,2.988,2.9667609,2.988,2.9322221,2.988,2.9705095,2.988,3.0502143,2.988,2.83184
ZTIQRVFTCLNMAZ-UHFFFAOYSA-N,3.246,3.04483,3.246,3.2526705,3.246,3.2930048,3.246,3.2296631,3.246,3.2721612,3.246,3.090744
DVCZOJKWKMTWEY-UHFFFAOYSA-N,2.137,2.2748065,2.137,2.3889005,2.137,2.2845628,2.137,2.2972677,2.137,2.4011152,2.137,2.523012
SLVBHMVKHQXQJG-DZVNZOFJSA-N,2.158,2.324677,2.158,2.1250532,2.158,2.2289288,2.158,2.1929069,2.158,2.1906984,2.158,2.2751167
XXRMGMZZLJALNV-UHFFFAOYSA-N,3.092,3.0679612,3.092,3.0442283,3.092,3.167588,3.092,3.1692955,3.092,3.1361785,3.092,3.0581753
BWPQHERAAPXOHD-UAXBXZTESA-N,3.343,2.7984536,3.343,3.0294092,3.343,3.2752185,3.343,3.0342662,3.343,2.83956,3.343,2.777365
QLBUGJIPJHLTAW-UHFFFAOYSA-N,3.33,3.1768572,3.33,3.369631,3.33,3.4268396,3.33,3.3646312,3.33,3.2229426,3.33,3.0690951
DVCKKKYURJZAQX-UHFFFAOYSA-N,3.302,3.412891,3.302,3.5842323,3.302,3.4526029,3.302,3.4224412,3.302,3.3889139,3.302,3.4093795
PWWWADLKQBWXFH-OOWNWPBNSA-N,2.193,2.0159461,2.193,2.1634774,2.193,1.8647811,2.193,1.8683935,2.193,2.1361408,2.193,2.1944327
VVXVMFZXGXTIEI-UHFFFAOYSA-N,3.437,3.0180485,3.437,3.1634145,3.437,3.4409654,3.437,3.1992512,3.437,3.064438,3.437,3.0697308
BPBZCEIRSGMHMQ-UHFFFAOYSA-N,3.408,3.360531,3.408,3.6976292,3.408,3.6206937,3.408,3.6471586,3.408,3.4197218,3.408,3.6106646
VFQCKLDUGNPMAM-UHFFFAOYSA-N,2.614,2.5777414,2.614,2.8655653,2.614,2.600623,2.614,2.7378337,2.614,2.6526651,2.614,2.6562922
DSODSWKQKPFENZ-YNMGTFFDSA-N,3.256,3.024798,3.256,3.0636961,3.256,3.4185703,3.256,3.0613425,3.256,3.1124742,3.256,3.0496488
SWEQTGYTUZXJAB-PTZDRTPLSA-N,2.103,2.4185622,2.103,2.3277683,2.103,2.3711884,2.103,2.309021,2.103,2.5140316,2.103,2.51711
BYKOCPTWRTVKQK-UHFFFAOYSA-N,3.407,3.059095,3.407,3.0856044,3.407,3.1749978,3.407,3.153761,3.407,3.1939375,3.407,3.041707
JQASUAIWHAYGHG-XKEUZUKWSA-N,3.316,2.979986,3.316,3.3234093,3.316,3.1225653,3.316,3.289343,3.316,3.2279248,3.316,3.0396278
YAKTUTGGOTUEDL-UHFFFAOYSA-N,3.372,3.279681,3.372,3.1944902,3.372,3.3874261,3.372,3.3853061,3.372,3.206381,3.372,3.1432278
URXOAQALYRLLIK-OLZFPDKCSA-N,2.827,2.9384444,2.827,2.9557955,2.827,2.9672337,2.827,2.962832,2.827,2.921248,2.827,3.0858133
DPRXHKUGQDNMAD-VMNXKUFXSA-N,2.593,2.398931,2.593,2.3840842,2.593,2.2512686,2.593,2.3852794,2.593,2.5764053,2.593,2.5379672
MPSINXQMFAYQCL-OWJVGSFTSA-N,2.932,2.8429546,2.932,2.8799005,2.932,2.8528051,2.932,2.8670495,2.932,2.9364803,2.932,2.7107594
PFCAYSLKPVUZCI-RSFXEFQESA-N,2.879,2.96819,2.879,2.8090482,2.879,2.9105756,2.879,2.916034,2.879,2.9014828,2.879,2.9801335
JZVAMNKDRYTJAI-UHFFFAOYSA-N,2.212,2.2765684,2.212,2.2992563,2.212,2.3238556,2.212,2.310499,2.212,2.3648534,2.212,2.2819138
YQFHYBKYWVUMOC-UHFFFAOYSA-N,2.715,2.6645842,2.715,2.64742,2.715,2.7780936,2.715,2.635877,2.715,2.7943594,2.715,2.7629225
WTQLUCFOCUTRJR-UHFFFAOYSA-N,3.215,3.1267142,3.215,3.3487134,3.215,3.155091,3.215,3.2313306,3.215,2.9015594,3.215,2.9418793
NEFSLEWUNVVKIK-ZLMSITSKSA-N,2.606,2.6358564,2.606,2.5408537,2.606,2.6786149,2.606,2.550627,2.606,2.5417192,2.606,2.524206
DAMXQOJPIHEFFN-ACBCMYITSA-N,2.871,2.6445622,2.871,2.8081467,2.871,2.9238913,2.871,2.8510618,2.871,2.6156201,2.871,2.7723389
RZHSKCJKLAYWEO-KJMNBLAKSA-N,2.672,2.557807,2.672,2.707626,2.672,2.7191958,2.672,2.784615,2.672,2.8574228,2.672,2.8049867
FTSNXWFFQAMMOH-BBHGOXNVSA-N,2.866,2.7787182,2.866,2.8201187,2.866,2.9436567,2.866,2.8804011,2.866,2.9272816,2.866,2.866847
CWCQKZATESXMMB-GXBSGPDCSA-N,3.067,3.0620344,3.067,3.2314005,3.067,3.3116062,3.067,3.080892,3.067,3.0401344,3.067,2.9378538
CAHHRUPSUCFVTR-UHFFFAOYSA-N,2.813,2.5566266,2.813,2.6742604,2.813,2.7460108,2.813,2.793113,2.813,2.824873,2.813,2.6579669
CNCSEEPVKCCQSU-UHFFFAOYSA-N,2.18,2.250298,2.18,2.2692485,2.18,2.2491567,2.18,2.4534972,2.18,2.506146,2.18,2.5432594
ITMYMEOQIYLCTD-UHFFFAOYSA-N,2.045,2.1824806,2.045,2.1882365,2.045,2.0757914,2.045,2.0605335,2.045,2.3699572,2.045,2.2006001
QHTSZCIULMLCMS-UHFFFAOYSA-N,2.689,2.6239657,2.689,2.824052,2.689,2.771843,2.689,2.7099931,2.689,2.9046755,2.689,2.5878437
