,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
LEFQMBIGEXVCPN-UHFFFAOYSA-N,2.937,2.8305686,2.937,2.8178608,2.937,2.818184,2.937,2.7970135,2.937,2.8254385,2.937,2.8100538
GFLSATJNBXUCSN-FUSGEDHXSA-N,2.836,2.8259528,2.836,2.817386,2.836,2.8164072,2.836,2.7970245,2.836,2.8234618,2.836,2.9372385
RQNKHVSHGFPWRK-UHFFFAOYSA-N,2.445,2.8273995,2.445,2.8165233,2.445,2.8172877,2.445,2.797043,2.445,2.8235948,2.445,2.8389344
BZVLVFGCYWUHBP-UHFFFAOYSA-N,3.052,2.822837,3.052,2.8195775,3.052,2.8140962,3.052,2.7969909,3.052,2.8263228,3.052,2.8658316
ITCWBZMDIGQIQM-UHFFFAOYSA-N,3.369,2.8304343,3.369,2.8146243,3.369,2.8184764,3.369,2.7970135,3.369,2.825318,3.369,2.8441255
KPYDVJDAMQDELF-UHFFFAOYSA-N,2.564,2.8149736,2.564,2.8155146,2.564,2.8130336,2.564,2.7970324,2.564,2.8260133,2.564,2.7766724
GTWYTFWVARTSLI-UHFFFAOYSA-N,3.675,2.8136942,3.675,2.8150892,3.675,2.8148618,3.675,2.7970095,3.675,2.8175445,3.675,2.8405352
ZYSVMMRUZHNFSM-UHFFFAOYSA-N,2.999,2.8298237,2.999,2.8132193,2.999,2.8184042,2.999,2.7969825,2.999,2.825298,2.999,2.848134
ZMJYXRVHHCOJLS-UHFFFAOYSA-N,2.455,2.830626,2.455,2.8150601,2.455,2.8185863,2.455,2.797014,2.455,2.8245769,2.455,2.8356876
IGTSLODYRVZKEG-UHFFFAOYSA-N,2.508,2.827328,2.508,2.8222542,2.508,2.8145704,2.508,2.7969842,2.508,2.82615,2.508,2.8358445
UUMUUFFYGWCTNO-UHFFFAOYSA-N,2.598,2.8152537,2.598,2.814979,2.598,2.8133733,2.598,2.7970195,2.598,2.82594,2.598,2.799682
RMAUKNRLIGPHLJ-AKERKRSRSA-N,2.25,2.8164089,2.25,2.814232,2.25,2.816657,2.25,2.796974,2.25,2.8253446,2.25,2.8113487
LNMRJVVXUDMJQR-QIDQXIIVSA-N,2.83,2.829427,2.83,2.8212922,2.83,2.8148005,2.83,2.7963843,2.83,2.8260794,2.83,2.7096553
UZZCNDMYDGUXBX-DUJUSAQVSA-N,2.848,2.8302467,2.848,2.8173804,2.848,2.8169987,2.848,2.796957,2.848,2.8271768,2.848,2.9386122
AFGIFRASAJMXPE-FIIPKWMYSA-N,2.301,2.8245254,2.301,2.8183808,2.301,2.8167403,2.301,2.7970135,2.301,2.8253493,2.301,2.9042568
LFIPRTPLJASYBT-UHFFFAOYSA-N,3.011,2.8162003,3.011,2.811605,3.011,2.817364,3.011,2.796997,3.011,2.8152926,3.011,2.8130963
ORPZOEADMRCEHU-OBXPLWTPSA-N,2.965,2.8210719,2.965,2.8159626,2.965,2.8156867,2.965,2.7970214,2.965,2.82009,2.965,2.7961473
CRBGCUBHPHVHMH-UHFFFAOYSA-N,3.164,2.8245826,3.164,2.8166962,3.164,2.8160694,3.164,2.796995,3.164,2.8219306,3.164,2.849066
NEJLWIOSBQHPBF-MMNOQXOMSA-N,2.645,2.8297918,2.645,2.8158739,2.645,2.8178353,2.645,2.7969995,2.645,2.8251774,2.645,3.0733662
XXNVANDVPYZQRA-VULFUBBASA-N,2.845,2.812242,2.845,2.823785,2.845,2.8128023,2.845,2.7967007,2.845,2.8208797,2.845,2.8280857
QHBYAJVBQGSGMD-YRJKAGBCSA-N,2.845,2.8238807,2.845,2.8171654,2.845,2.8148339,2.845,2.7970247,2.845,2.8247676,2.845,2.954887
OUGRISUXJNYIKF-UHFFFAOYSA-N,2.242,2.8227668,2.242,2.81598,2.242,2.8159444,2.242,2.797044,2.242,2.8217804,2.242,2.841502
WOCCMIIRBYVBAV-UHFFFAOYSA-N,3.088,2.826961,3.088,2.81702,3.088,2.8150284,3.088,2.7970166,3.088,2.8283165,3.088,2.8795416
KFXSUSBEGVLUOP-UHFFFAOYSA-N,2.372,2.8202336,2.372,2.8151383,2.372,2.81463,2.372,2.7970154,2.372,2.821573,2.372,2.7242663
IATKYNUETYFIIC-UHFFFAOYSA-N,3.16,2.8264005,3.16,2.816378,3.16,2.8176901,3.16,2.7970328,3.16,2.822142,3.16,2.941491
VUWIGEWOILDCDZ-LEXORQHVSA-N,2.561,2.825552,2.561,2.8194866,2.561,2.8163075,2.561,2.797027,2.561,2.8234818,2.561,3.0091238
KOBWKGGARHZEBO-FTXZBQHXSA-N,2.603,2.8266895,2.603,2.8179824,2.603,2.818096,2.603,2.7969897,2.603,2.8222733,2.603,2.8859932
ZTOQMGUBGRBDDQ-UHFFFAOYSA-N,2.538,2.8279383,2.538,2.8158875,2.538,2.817785,2.538,2.7969966,2.538,2.825435,2.538,2.8442702
ZCYNOPQODSTOKD-CMSWVRKPSA-N,3.218,2.821583,3.218,2.800294,3.218,2.8161392,3.218,2.797007,3.218,2.8213022,3.218,2.9236042
WZRZRCPLZNDHDP-MOMMCDQMSA-N,1.995,2.8285282,1.995,2.8153381,1.995,2.817558,1.995,2.7969997,1.995,2.8259382,1.995,3.1184597
IIKFKKKKHQOMNM-CIPIOSDXSA-N,3.132,2.8267238,3.132,2.8179266,3.132,2.816638,3.132,2.7970064,3.132,2.822998,3.132,2.9427736
CGJMLLKNTAOCRV-UHFFFAOYSA-N,3.114,2.8211362,3.114,2.818643,3.114,2.8161812,3.114,2.7969959,3.114,2.8234646,3.114,2.8446693
ISTVXLGMGBUXMS-JAHAZDFLSA-N,3.332,2.829652,3.332,2.8207896,3.332,2.8141398,3.332,2.7970243,3.332,2.832145,3.332,2.9769874
AKUAJNOTIIEZPL-UHFFFAOYSA-N,2.676,2.8272493,2.676,2.8295534,2.676,2.8136368,2.676,2.797016,2.676,2.8271208,2.676,2.857978
SWQAGNSDZJQLEY-UHFFFAOYSA-N,2.6,2.823215,2.6,2.8183484,2.6,2.8139787,2.6,2.7970066,2.6,2.8287613,2.6,2.8665214
YBRRNCQMDJLMAY-POHGQRKGSA-N,2.825,2.825071,2.825,2.8170261,2.825,2.8162186,2.825,2.7970216,2.825,2.8233807,2.825,2.7977958
TWPLZNHMYBLIAI-UHFFFAOYSA-N,2.772,2.8255384,2.772,2.8161604,2.772,2.8163254,2.772,2.797038,2.772,2.828502,2.772,2.9361062
SXLBXQOCJCRSLT-UHFFFAOYSA-N,2.844,2.8268518,2.844,2.8239903,2.844,2.8136408,2.844,2.7969825,2.844,2.8294873,2.844,2.8568766
VTQQIJQRWSUUAZ-UHFFFAOYSA-N,2.558,2.8252103,2.558,2.820007,2.558,2.8153088,2.558,2.79703,2.558,2.824145,2.558,2.9524927
WSJGQHICWUSQIC-UHFFFAOYSA-N,2.979,2.82584,2.979,2.8190994,2.979,2.8133693,2.979,2.796998,2.979,2.830245,2.979,2.7927308
NFWPJWGRISTDFN-BNMAZKPCSA-N,3.119,2.8206882,3.119,2.8165252,3.119,2.8156805,3.119,2.7967029,3.119,2.823182,3.119,2.7856677
XOYZDMUQUKZWHI-ZBTPJVCCSA-N,2.36,2.8215406,2.36,2.8000305,2.36,2.816238,2.36,2.7969947,2.36,2.8228266,2.36,2.9491606
KAZHBRALLUCUES-UHFFFAOYSA-N,2.484,2.8267837,2.484,2.8157144,2.484,2.8176885,2.484,2.7969978,2.484,2.8233428,2.484,2.8052363
UGAUSCWDDSDZNX-DQGTYSGISA-N,3.45,2.8298774,3.45,2.8171113,3.45,2.81784,3.45,2.7970386,3.45,2.8212173,3.45,2.8179784
MTQSELDDICVZHR-UHFFFAOYSA-N,3.01,2.8237572,3.01,2.8178093,3.01,2.814726,3.01,2.7969809,3.01,2.8250253,3.01,2.832611
QYPREFDAACDLSE-UHFFFAOYSA-N,2.359,2.821091,2.359,2.815522,2.359,2.8160915,2.359,2.7970302,2.359,2.8240445,2.359,2.9310482
NVEWWYVTTFUOEL-UHFFFAOYSA-N,3.327,2.8251681,3.327,2.8146274,3.327,2.8162594,3.327,2.7969997,3.327,2.8241625,3.327,2.9201813
FSXPAHOHUXHRHE-UHFFFAOYSA-N,2.831,2.831562,2.831,2.8206444,2.831,2.8159444,2.831,2.7969947,2.831,2.8211548,2.831,2.8265789
BDJKWCNGZNTTDX-UHFFFAOYSA-N,2.699,2.8301125,2.699,2.8136668,2.699,2.8182611,2.699,2.7969956,2.699,2.8253896,2.699,2.8227603
OHTMBNDSFQDDOY-XBXIAINCSA-N,2.7,2.8244383,2.7,2.817797,2.7,2.8139644,2.7,2.7970011,2.7,2.8247373,2.7,2.8604746
QKFBMTLWENLHOQ-UHFFFAOYSA-N,2.352,2.8283708,2.352,2.821589,2.352,2.8134336,2.352,2.7970304,2.352,2.8320503,2.352,2.9194174
ZKLYKLKDBADATR-IGPZKQPZSA-N,2.885,2.821437,2.885,2.817684,2.885,2.814842,2.885,2.7970226,2.885,2.8222272,2.885,2.9443433
LAEHHNBCZUNQFV-UHFFFAOYSA-N,2.602,2.8234913,2.602,2.8145883,2.602,2.816933,2.602,2.7970169,2.602,2.8199594,2.602,2.8952453
GIOZLINNOXADPR-OTDYIFQASA-N,0.85,2.825671,0.85,2.8158336,0.85,2.816894,0.85,2.797024,0.85,2.8229523,0.85,2.9211075
ZYHQOKGCDBTZHT-UHFFFAOYSA-N,2.727,2.8221734,2.727,2.8151536,2.727,2.8146515,2.727,2.7970085,2.727,2.8253763,2.727,2.8437922
HAIYLKXFZWHVBF-STTNSCHVSA-N,2.849,2.8189876,2.849,2.815126,2.849,2.8158538,2.849,2.7970207,2.849,2.8233995,2.849,2.932962
DLSGZIOPJZSVNL-UHFFFAOYSA-N,2.535,2.8186078,2.535,2.813382,2.535,2.8173826,2.535,2.7970037,2.535,2.8216927,2.535,2.8693273
RNLSWKABAFPHGO-UHFFFAOYSA-N,3.198,2.8195293,3.198,2.8199089,3.198,2.814273,3.198,2.7970147,3.198,2.8275576,3.198,2.8579504
MBCSWOGTJYTQTP-RQPGLINKSA-N,2.38,2.8217452,2.38,2.8171496,2.38,2.8157785,2.38,2.7970152,2.38,2.8219855,2.38,2.9488225
LKEPUPJWBRUXCO-UHFFFAOYSA-N,3.086,2.8304152,3.086,2.8172183,3.086,2.8183668,3.086,2.7970002,3.086,2.8236856,3.086,3.1513245
CKCROHCQBGJOAN-FLUNURKVSA-N,2.717,2.821516,2.717,2.821528,2.717,2.814166,2.717,2.7970028,2.717,2.8220623,2.717,2.9067535
ZRJXWVKDTUJUAO-UHFFFAOYSA-N,2.235,2.8280404,2.235,2.8149517,2.235,2.8175423,2.235,2.7969878,2.235,2.8258572,2.235,3.02282
LFIXJZWNWQKAQC-UHFFFAOYSA-N,3.493,2.8218277,3.493,2.816898,3.493,2.8161845,3.493,2.797031,3.493,2.8194265,3.493,2.7648125
RWSOUVQXXOIHQN-UHFFFAOYSA-N,2.67,2.8250494,2.67,2.8188164,2.67,2.8152382,2.67,2.7970085,2.67,2.826171,2.67,2.8453498
RWJKDRAKXMJVHR-UHFFFAOYSA-N,2.543,2.8231688,2.543,2.8236723,2.543,2.8137965,2.543,2.7970104,2.543,2.82611,2.543,2.8690562
AOIJCXWLJIGLLQ-AEVGBRMKSA-N,2.345,2.8267884,2.345,2.8150623,2.345,2.8155031,2.345,2.7969942,2.345,2.827276,2.345,2.779817
GOUIVLSACAMVHW-RPHGGDOWSA-N,2.784,2.8253376,2.784,2.8164835,2.784,2.8155234,2.784,2.797016,2.784,2.8232522,2.784,2.8099988
LXELCJBBHQIKFO-UHFFFAOYSA-N,2.131,2.8185961,2.131,2.8260088,2.131,2.8132818,2.131,2.7970102,2.131,2.8290079,2.131,2.895111
MUDZKBWZIRLWSY-UHFFFAOYSA-N,2.95,2.8192575,2.95,2.8211007,2.95,2.8126662,2.95,2.7970061,2.95,2.826715,2.95,2.8271039
HCHBFPHKLIGSCQ-HYMPPMLCSA-N,2.502,2.8267329,2.502,2.818234,2.502,2.8168118,2.502,2.7970014,2.502,2.8279629,2.502,3.001834
PCLUEAMVZOMPKT-XMEQCPBCSA-N,2.547,2.8250613,2.547,2.8176672,2.547,2.8162587,2.547,2.7970238,2.547,2.8234127,2.547,3.0407405
PDDLVIXFFUYBHB-DIIDAFRJSA-N,2.475,2.827067,2.475,2.816951,2.475,2.817236,2.475,2.7969952,2.475,2.8225222,2.475,2.789172
AEUQLFRURZWEGU-ZFMRUCPMSA-N,2.581,2.8297312,2.581,2.8166153,2.581,2.817596,2.581,2.7970054,2.581,2.825053,2.581,2.7879505
LAZVZIGPYUODNF-SAEPALGJSA-N,2.176,2.821282,2.176,2.8165643,2.176,2.8150833,2.176,2.7970078,2.176,2.8273826,2.176,2.7902994
AFCBNOAFSQUZLI-UHFFFAOYSA-N,2.519,2.826065,2.519,2.8205087,2.519,2.818771,2.519,2.7970233,2.519,2.8227305,2.519,2.8912776
PGJGOCNTSLYBHP-UHFFFAOYSA-N,2.276,2.8271775,2.276,2.818911,2.276,2.814358,2.276,2.7969928,2.276,2.8265212,2.276,2.8342063
WQPSXJBDASJNTR-NCAUGAEKSA-N,2.23,2.8298476,2.23,2.823832,2.23,2.8146408,2.23,2.7970243,2.23,2.8305037,2.23,2.9669952
LZGCRRZPABLPJA-UHFFFAOYSA-N,2.514,2.8254347,2.514,2.8141077,2.514,2.816288,2.514,2.797013,2.514,2.8231716,2.514,2.85888
OKRQJLDQKRODAF-UHFFFAOYSA-N,2.677,2.8253052,2.677,2.8183494,2.677,2.8173614,2.677,2.7969697,2.677,2.8316226,2.677,2.8474097
RINWUJYYWCQUFE-QEQQSIKZSA-N,2.721,2.8261847,2.721,2.8171654,2.721,2.8163154,2.721,2.7970264,2.721,2.8231535,2.721,2.8018153
OCYAQBZQSVIYHZ-UHFFFAOYSA-N,2.125,2.818251,2.125,2.8161497,2.125,2.8129325,2.125,2.7970073,2.125,2.8240268,2.125,2.7675009
QBGGWUNWUZXABW-NOVPWQJISA-N,2.753,2.8217254,2.753,2.8162906,2.753,2.8152127,2.753,2.7970333,2.753,2.8225799,2.753,2.8019087
MPPUVGLAMWTSDN-IPHFISOKSA-N,2.791,2.822033,2.791,2.817403,2.791,2.8164637,2.791,2.7970066,2.791,2.8209136,2.791,2.9178646
MBRSYZPLYPHVRX-GHSFAULOSA-N,2.704,2.8304482,2.704,2.8176615,2.704,2.815969,2.704,2.7970216,2.704,2.8269608,2.704,2.9522195
YFRMLZYUMVITMH-WSRJZVLJSA-N,1.998,2.8222983,1.998,2.8179169,1.998,2.8160188,1.998,2.7970111,1.998,2.8218527,1.998,2.9553065
HATSGUCKWRUYEH-UHFFFAOYSA-N,3.021,2.8231761,3.021,2.8182323,3.021,2.8131287,3.021,2.7970195,3.021,2.8307245,3.021,2.8245304
JHMJCNPWCVDEJG-UHFFFAOYSA-N,2.826,2.8304749,2.826,2.8126376,2.826,2.818305,2.826,2.7969856,2.826,2.8253045,2.826,2.9131489
DZWXHJWLGHSUEE-PVJOYPSFSA-N,2.638,2.831017,2.638,2.8203895,2.638,2.8162289,2.638,2.797041,2.638,2.8274744,2.638,3.064962
NJNBUCZYSGAUEQ-QWPWNRMZSA-N,3.049,2.825571,3.049,2.814689,3.049,2.818101,3.049,2.7969732,3.049,2.8278341,3.049,2.7906864
WNNMVYKYDYWRKB-NKHVPTTDSA-N,2.618,2.8318746,2.618,2.8211553,2.618,2.8160067,2.618,2.797009,2.618,2.8230011,2.618,2.8302927
QFCQVBSTIXCSDA-UHFFFAOYSA-N,2.428,2.825864,2.428,2.81655,2.428,2.8159766,2.428,2.7970364,2.428,2.8257544,2.428,2.8431816
CWJSGJYQJKALSJ-UHFFFAOYSA-N,3.272,2.822755,3.272,2.8139818,3.272,2.8174312,3.272,2.7970076,3.272,2.8238075,3.272,2.8475635
OVGJKCBLDBVEJY-UHFFFAOYSA-N,2.77,2.8235006,2.77,2.8181787,2.77,2.8163047,2.77,2.7970152,2.77,2.8197467,2.77,2.821991
AJLHJHUORMKVRD-CHVBVBDWSA-N,2.448,2.8285,2.448,2.8168273,2.448,2.8165054,2.448,2.797025,2.448,2.8222322,2.448,2.8198466
XPTLWJOFCXQYNS-UHFFFAOYSA-N,2.282,2.8298836,2.282,2.8159726,2.282,2.8185523,2.282,2.79702,2.282,2.8225183,2.282,2.8515017
VPHZMLOEHHNBGO-UHFFFAOYSA-N,3.203,2.8238227,3.203,2.8191872,3.203,2.81469,3.203,2.7970302,3.203,2.8248658,3.203,2.9428766
MPOUDISBQZYGSS-ZWORHOEWSA-N,2.794,2.8265417,2.794,2.815394,2.794,2.816308,2.794,2.7969894,2.794,2.8315246,2.794,2.8750703
CNKXGULZXSMVPD-UHFFFAOYSA-N,2.436,2.827631,2.436,2.8159916,2.436,2.8162951,2.436,2.7970407,2.436,2.8242555,2.436,2.816878
NDEWMBQPXGFUIG-FWBDCHAOSA-N,2.788,2.8264084,2.788,2.8209507,2.788,2.8143716,2.788,2.7970285,2.788,2.8281758,2.788,2.870625
IDPWNEGVCQZIHV-UHFFFAOYSA-N,3.09,2.8249865,3.09,2.8157058,3.09,2.8155234,3.09,2.7970371,3.09,2.8259792,3.09,2.807435
QNCDYXTWPCCBKY-PVJOYPSFSA-N,2.95,2.82313,2.95,2.819094,2.95,2.816138,2.95,2.7970173,2.95,2.8242075,2.95,3.0188735
JMDXHDVEWXGYAS-RDORUECHSA-N,2.544,2.8261473,2.544,2.815909,2.544,2.81781,2.544,2.7969851,2.544,2.824849,2.544,2.8784385
VZNAPKYOEGVHHD-UHFFFAOYSA-N,2.587,2.8276262,2.587,2.8142538,2.587,2.8158913,2.587,2.7970142,2.587,2.827283,2.587,2.796245
UFYPJWVGJDUXHJ-DCIPZJNNSA-N,3.358,2.823658,3.358,2.8162541,3.358,2.8152492,3.358,2.79703,3.358,2.8241737,3.358,2.9525526
UBLXZCWYQKIRGN-UHFFFAOYSA-N,3.128,2.8196406,3.128,2.8159187,3.128,2.8153791,3.128,2.7969956,3.128,2.824131,3.128,2.8295753
KLRANRVEGTZBFL-QVGWBTEESA-N,2.946,2.818148,2.946,2.8167827,2.946,2.8155658,2.946,2.7970116,2.946,2.833632,2.946,2.835882
DOSPXUOSZSTQGP-UHFFFAOYSA-N,3.028,2.814404,3.028,2.8137162,3.028,2.81753,3.028,2.797025,3.028,2.8185582,3.028,2.8251483
NGHFQNPCYWLHSV-UHFFFAOYSA-N,3.407,2.824003,3.407,2.8148744,3.407,2.8173327,3.407,2.7970161,3.407,2.8195405,3.407,2.8066359
GYKLPPAWCMZVQQ-UHFFFAOYSA-N,2.31,2.829205,2.31,2.8140771,2.31,2.8172016,2.31,2.79701,2.31,2.8252418,2.31,2.8319376
TYJKBBXCCLBNBC-HMLDNMNSSA-N,2.249,2.8219867,2.249,2.8155756,2.249,2.8155358,2.249,2.7970302,2.249,2.8235612,2.249,2.697541
XGOMIMKVXZMZRV-UHFFFAOYSA-N,2.875,2.816072,2.875,2.8152683,2.875,2.8141465,2.875,2.7970061,2.875,2.82523,2.875,2.8028057
WIFUSAMLKTUCJJ-UHFFFAOYSA-N,2.627,2.8285453,2.627,2.8141866,2.627,2.8185933,2.627,2.7969975,2.627,2.825028,2.627,2.8711357
RUGVFPIEAHYJMO-UUWJLYKBSA-N,2.678,2.828818,2.678,2.815296,2.678,2.8168616,2.678,2.7969973,2.678,2.826955,2.678,3.3107474
WQCVZIRNPFKXMC-UHFFFAOYSA-N,2.824,2.818844,2.824,2.812772,2.824,2.8156307,2.824,2.7969875,2.824,2.818362,2.824,2.8201945
VDIDQQHEMCHELK-UHFFFAOYSA-N,3.076,2.8226328,3.076,2.8186958,3.076,2.816238,3.076,2.797037,3.076,2.8227582,3.076,2.8233454
UHXVUYSNYINXOK-DDDUCHOHSA-N,2.38,2.8241985,2.38,2.8185656,2.38,2.8157623,2.38,2.7967896,2.38,2.8197608,2.38,2.874669
NBLJGFFSVNZDKN-UHFFFAOYSA-N,3.013,2.8218944,3.013,2.8178122,3.013,2.813345,3.013,2.79701,3.013,2.8314664,3.013,2.8032753
PWBGINMJJIXBPA-AWBFYARFSA-N,2.708,2.823342,2.708,2.817549,2.708,2.816778,2.708,2.7970083,2.708,2.8225353,2.708,2.9786575
PLYKZCRLVXIRSP-UHFFFAOYSA-N,3.383,2.823076,3.383,2.8215542,3.383,2.813698,3.383,2.7969906,3.383,2.8292024,3.383,2.8654985
JSUAJWPGFACJBT-UHFFFAOYSA-N,2.622,2.824241,2.622,2.8165874,2.622,2.814957,2.622,2.7970154,2.622,2.82813,2.622,2.926951
YILJRRNIJRDNJU-FUSGEDHXSA-N,2.482,2.8226264,2.482,2.8164299,2.482,2.8155568,2.482,2.7970026,2.482,2.8304713,2.482,2.7692258
GFMWXTGRLFEFIZ-ZRARCMSGSA-N,3.126,2.8296492,3.126,2.821463,3.126,2.8147945,3.126,2.797018,3.126,2.8318944,3.126,3.0194073
WCBQQOWMLLQTHB-UHFFFAOYSA-N,2.693,2.8210697,2.693,2.812946,2.693,2.8177602,2.693,2.7969894,2.693,2.8308995,2.693,2.7989197
LMHFQEZENHPHHC-UHFFFAOYSA-N,2.934,2.829226,2.934,2.8142664,2.934,2.817206,2.934,2.7970138,2.934,2.8263721,2.934,2.8393044
VTWYHKSNIQZFMS-UHFFFAOYSA-N,3.397,2.8256881,3.397,2.8147779,3.397,2.816238,3.397,2.7969935,3.397,2.82475,3.397,2.8435018
DRJZWLUOVZHPPD-CCWVDJJMSA-N,2.029,2.8275504,2.029,2.8213127,2.029,2.814989,2.029,2.7970052,2.029,2.8277113,2.029,2.907184
ULHKSMWTABKSMT-KQVYDDBFSA-N,3.233,2.8234944,3.233,2.816722,3.233,2.8171391,3.233,2.7969856,3.233,2.8313587,3.233,2.9134989
ABKCHMNGVBICCV-UHFFFAOYSA-N,2.622,2.8224168,2.622,2.8148117,2.622,2.8142884,2.622,2.797019,2.622,2.8257422,2.622,2.8125632
DIPAIOJYCNLPMK-UHFFFAOYSA-N,2.761,2.8218908,2.761,2.815816,2.761,2.8136055,2.761,2.7970157,2.761,2.8287141,2.761,2.8080258
VBYIXOVXANDPOU-GTHQUBRQSA-N,3.177,2.8168025,3.177,2.8154547,3.177,2.8169756,3.177,2.7970195,3.177,2.8159833,3.177,2.7999034
AKJXSFVYTWKEIW-DDDUCHOHSA-N,2.505,2.8298166,2.505,2.8156016,2.505,2.8178008,2.505,2.7970152,2.505,2.824824,2.505,2.8078854
RSZJLYXVWSFVAG-UHFFFAOYSA-N,2.462,2.8327436,2.462,2.8185263,2.462,2.8178515,2.462,2.7969823,2.462,2.8292632,2.462,3.0049868
KGZDSQZRMVTAOQ-SSVXRBTCSA-N,2.337,2.8306592,2.337,2.816163,2.337,2.817338,2.337,2.7970018,2.337,2.826475,2.337,3.4709647
XIFZCNZIGMUAKG-UHFFFAOYSA-N,2.636,2.8186116,2.636,2.8159835,2.636,2.813182,2.636,2.7970114,2.636,2.8284369,2.636,2.806849
LDUYPECXSDQINE-WZWBILRGSA-N,2.489,2.827226,2.489,2.8185494,2.489,2.816746,2.489,2.7969935,2.489,2.8261576,2.489,2.83859
NXCMYHDCVDUBEE-NLJQFXOZSA-N,2.723,2.826058,2.723,2.8181353,2.723,2.8164148,2.723,2.796984,2.723,2.8230383,2.723,2.781456
NUCXEADYIDSEMH-CHVBVBDWSA-N,2.875,2.824686,2.875,2.81835,2.875,2.817029,2.875,2.7970116,2.875,2.8307827,2.875,2.8703015
CHHVANIKPKTBKW-UHFFFAOYSA-N,2.747,2.8240883,2.747,2.8142796,2.747,2.8157544,2.747,2.7970262,2.747,2.8296645,2.747,2.8990211
AKGPAEUAURRVDG-COOFCEJJSA-N,2.878,2.8252094,2.878,2.816931,2.878,2.8153071,2.878,2.7970014,2.878,2.8260996,2.878,2.7629492
NXWCVXQJLLGEMQ-UHFFFAOYSA-N,2.637,2.81865,2.637,2.8169873,2.637,2.815334,2.637,2.7970037,2.637,2.8207407,2.637,2.8437
DAVZFOAAPMZJCH-FTCYSYDXSA-N,2.573,2.823985,2.573,2.8205512,2.573,2.8144636,2.573,2.7970262,2.573,2.824894,2.573,2.9280946
VBACIBIDUWTAAV-UHFFFAOYSA-N,2.647,2.8297675,2.647,2.812553,2.647,2.817964,2.647,2.7969844,2.647,2.825581,2.647,2.8704228
NQHLRJWLVAFUFO-UHFFFAOYSA-N,2.995,2.830725,2.995,2.8178189,2.995,2.8157625,2.995,2.7970257,2.995,2.8241532,2.995,2.7670925
CNQDFHPUHMUESW-UHFFFAOYSA-N,2.678,2.8252811,2.678,2.8146627,2.678,2.8158586,2.678,2.797018,2.678,2.8255959,2.678,2.8344414
BZZYWNJTLWUMBP-UHFFFAOYSA-N,2.55,2.822946,2.55,2.8212848,2.55,2.8135426,2.55,2.796989,2.55,2.828651,2.55,2.835736
QEECIVHMQWEMOD-UHFFFAOYSA-N,2.848,2.8235307,2.848,2.8149626,2.848,2.8168933,2.848,2.7970202,2.848,2.8197708,2.848,2.823185
SRJGMZKKEBUACW-UHFFFAOYSA-N,2.599,2.826033,2.599,2.8195434,2.599,2.8159845,2.599,2.797017,2.599,2.829217,2.599,3.0790143
MCSGCEZACIPCEO-UHFFFAOYSA-N,3.079,2.8289766,3.079,2.8145258,3.079,2.8176112,3.079,2.796989,3.079,2.825767,3.079,2.7992954
IGKJMCYQFNOMDO-UHFFFAOYSA-N,2.624,2.8299057,2.624,2.8202841,2.624,2.816169,2.624,2.7970319,2.624,2.828508,2.624,2.9279041
GVTLDGPETUFDMR-UHFFFAOYSA-N,2.52,2.8290205,2.52,2.8131032,2.52,2.817163,2.52,2.7970018,2.52,2.8261225,2.52,2.819798
FDFGDONCJHKZLE-BDMRBVPFSA-N,1.96,2.8188984,1.96,2.815315,1.96,2.8133097,1.96,2.7970417,1.96,2.8249013,1.96,2.8122275
ZYRPSGHVJKZWEJ-UHFFFAOYSA-N,2.832,2.8291178,2.832,2.8163576,2.832,2.8175416,2.832,2.7970285,2.832,2.8262055,2.832,2.8086514
GRFWPRATEMISKO-UHFFFAOYSA-N,3.005,2.8274813,3.005,2.8163188,3.005,2.8159897,3.005,2.7970126,3.005,2.8262053,3.005,2.826373
WSOJKPMIOLYFAS-NMMYOLFNSA-N,2.632,2.8268495,2.632,2.8184485,2.632,2.8169253,2.632,2.7970076,2.632,2.8207567,2.632,2.7670016
CLYHXQXNDDAZEK-UHFFFAOYSA-N,2.749,2.8306975,2.749,2.8167439,2.749,2.8184998,2.749,2.797041,2.749,2.8255968,2.749,2.834473
MHYMZKLWWVBAMY-AZQCRQQHSA-N,2.34,2.8303888,2.34,2.823606,2.34,2.815487,2.34,2.7970152,2.34,2.8298867,2.34,2.9918427
BASYYHSHEQJLAE-HMLDNMNSSA-N,2.615,2.8260486,2.615,2.818203,2.615,2.8166492,2.615,2.7970247,2.615,2.8230212,2.615,2.970756
RBTVBNIDYNAQQE-UHFFFAOYSA-N,3.203,2.82708,3.203,2.8208773,3.203,2.813651,3.203,2.7970018,3.203,2.8294697,3.203,2.8289056
NNSIGGMGXVUUIR-UHFFFAOYSA-N,2.842,2.8289566,2.842,2.8147132,2.842,2.8170953,2.842,2.7969933,2.842,2.8265796,2.842,2.836084
VLOCPZNZNJWLIH-LXYVEUJUSA-N,2.586,2.8223908,2.586,2.7968988,2.586,2.8150477,2.586,2.7970076,2.586,2.8235164,2.586,2.93766
