,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
BFYRSUQMIUUQCL-CIEWLVHQSA-N,2.836,2.8073525,2.836,2.8304648,2.836,2.8115854,2.836,2.8117926,2.836,2.82281,2.836,3.001534
VZSMYZUNMPTYJR-KLGURBLHSA-N,3.188,2.803105,3.188,2.8112633,3.188,2.805802,3.188,2.8117929,3.188,2.806894,3.188,2.641489
UDZBRWKSKOZJFX-IGQDWTGOSA-N,3.066,2.8192303,3.066,2.8095615,3.066,2.8248062,3.066,2.811793,3.066,2.8106174,3.066,2.7365463
PDXFDRXOZTXUEJ-XEXMXNFVSA-N,2.789,2.808476,2.789,2.7870858,2.789,2.8155353,2.789,2.811794,2.789,2.8181677,2.789,2.9634075
SFEKSMNRXBFWOB-UHFFFAOYSA-N,2.636,2.8118303,2.636,2.7979352,2.636,2.8141665,2.636,2.8117938,2.636,2.8199077,2.636,2.833707
DUHWWSJMFGIJIH-UHFFFAOYSA-N,2.676,2.8068733,2.676,2.8113375,2.676,2.8119853,2.676,2.8117929,2.676,2.8142846,2.676,2.8747616
UAOLJGLSTIASES-UHFFFAOYSA-N,3.23,2.8067114,3.23,2.8090878,3.23,2.8112795,3.23,2.8117933,3.23,2.822608,3.23,2.8618915
NCLLOXKFTKYWDI-UHFFFAOYSA-N,2.69,2.8198683,2.69,2.8309124,2.69,2.8303883,2.69,2.8117933,2.69,2.8189816,2.69,2.9476233
CLLBWJHLMBSFMM-UHFFFAOYSA-N,2.802,2.805474,2.802,2.7809942,2.802,2.8077183,2.802,2.8117924,2.802,2.8187819,2.802,2.9146762
JLSKIPSVZDUSFQ-CEOZETRISA-N,2.337,2.8195624,2.337,2.82911,2.337,2.831537,2.337,2.8117929,2.337,2.8276055,2.337,2.9338608
BBVXNUSBHBTOEK-UHFFFAOYSA-N,2.61,2.8191996,2.61,2.7896512,2.61,2.8295822,2.61,2.8117938,2.61,2.8145819,2.61,2.8073595
XXVJAVDRWVZWFY-ZGMHBCFZSA-N,3.292,2.810524,3.292,2.8001885,3.292,2.8125422,3.292,2.8117929,3.292,2.8182008,3.292,3.3152847
ZFMGXLLPFXZLOQ-UHFFFAOYSA-N,2.323,2.814549,2.323,2.8089333,2.323,2.8197796,2.323,2.8117945,2.323,2.806899,2.323,2.705137
HRRCHUONEIJHSP-UHFFFAOYSA-N,2.707,2.8058105,2.707,2.788215,2.707,2.8081465,2.707,2.811793,2.707,2.8185499,2.707,2.9025698
QVVBVOIJLOAMSJ-CIPIOSDXSA-N,1.96,2.8105907,1.96,2.8126674,1.96,2.8159955,1.96,2.8117933,1.96,2.8247426,1.96,2.9009137
SVENYBCVZNDRMS-LTKUFQEZSA-N,2.85,2.8170037,2.85,2.8154452,2.85,2.823701,2.85,2.8117933,2.85,2.8184793,2.85,3.1105826
GBSHYMHUYHMUES-VYARWGHWSA-N,2.924,2.8183525,2.924,2.8307872,2.924,2.828539,2.924,2.811793,2.924,2.8196096,2.924,3.3138525
LIMSACJCWAESHH-UHFFFAOYSA-N,3.619,2.8043876,3.619,2.7915137,3.619,2.8089764,3.619,2.8117933,3.619,2.8084297,3.619,2.8544364
MCNRPECMBPRMDQ-QFEZKATASA-N,2.144,2.8036122,2.144,2.787231,2.144,2.8095272,2.144,2.8117929,2.144,2.81151,2.144,2.6120284
AGCROZBMJLZSQS-UHFFFAOYSA-N,2.724,2.7996745,2.724,2.808725,2.724,2.8069403,2.724,2.8117929,2.724,2.8105283,2.724,2.7611785
NBGCXGHSOKJFCV-DVNOLVQOSA-N,2.244,2.8189027,2.244,2.824632,2.244,2.8282256,2.244,2.811793,2.244,2.8043547,2.244,2.8551278
VPGIPQKSOPRASM-UHFFFAOYSA-N,2.096,2.814268,2.096,2.814991,2.096,2.8227088,2.096,2.8117926,2.096,2.8099437,2.096,2.9136858
MZTUQQDCUHIDQB-UHFFFAOYSA-N,2.848,2.8213835,2.848,2.8069155,2.848,2.8302379,2.848,2.811793,2.848,2.8030386,2.848,2.8632524
AGACDFFZOKEPAF-GFDBJVIDSA-N,2.28,2.8180637,2.28,2.8332386,2.28,2.830989,2.28,2.8117926,2.28,2.8181415,2.28,3.02006
GNRQKTJFOPIZCZ-PHEFMCIRSA-N,2.56,2.819813,2.56,2.829593,2.56,2.8319798,2.56,2.8117926,2.56,2.817411,2.56,3.0371978
RQEVCVCVAUOHCL-GFDBJVIDSA-N,2.269,2.8172777,2.269,2.8355181,2.269,2.8297899,2.269,2.8117926,2.269,2.8279305,2.269,3.0307682
LLINIVVBYJDGFV-UHFFFAOYSA-N,3.005,2.808163,3.005,2.7887318,3.005,2.8093238,3.005,2.811793,3.005,2.8131382,3.005,2.855334
RCZRTMKUFZKQDF-UHFFFAOYSA-N,2.565,2.8176446,2.565,2.7884007,2.565,2.8208375,2.565,2.8117929,2.565,2.8165169,2.565,2.7954845
BCGIHARXSWBCFI-AVVZDUAOSA-N,3.033,2.81694,3.033,2.8340697,3.033,2.8272972,3.033,2.8117933,3.033,2.8343537,3.033,2.942763
HNLIZJKYMJPDGS-UHFFFAOYSA-N,2.237,2.8123372,2.237,2.825595,2.237,2.8197503,2.237,2.8117929,2.237,2.8190851,2.237,2.8773365
GDXWDKIIFHGBIL-QYZSNSSDSA-N,2.596,2.807359,2.596,2.7869754,2.596,2.8116376,2.596,2.8117929,2.596,2.8155432,2.596,2.9584463
OXWSQQWWOMGSLV-VOVXCRLKSA-N,3.006,2.8222003,3.006,2.8137932,3.006,2.8320043,3.006,2.8117929,3.006,2.817265,3.006,2.9853606
TZDQHRIPECJAFQ-LZPAQTDFSA-N,3.178,2.8177338,3.178,2.8309507,3.178,2.8281345,3.178,2.8117926,3.178,2.819541,3.178,3.203527
ULUFWENDSWWZEZ-SJGYVYILSA-N,2.788,2.8203444,2.788,2.83101,2.788,2.8323767,2.788,2.8117936,2.788,2.8273423,2.788,3.1170654
BBHOYWSHEPIXGW-UHFFFAOYSA-N,2.914,2.819089,2.914,2.7936761,2.914,2.8276403,2.914,2.811793,2.914,2.8205857,2.914,2.9439213
NUKQYOCNNQTLHS-UHFFFAOYSA-N,3.32,2.8060417,3.32,2.81168,3.32,2.8122246,3.32,2.8117933,3.32,2.8328042,3.32,2.883157
RTYHPCKQDOWTHF-NLLMJKPOSA-N,2.998,2.8201215,2.998,2.776243,2.998,2.8283234,2.998,2.8117929,2.998,2.815767,2.998,3.266473
IFLLZAJVWHTPRW-YLOAHVBNSA-N,2.754,2.8171206,2.754,2.8308783,2.754,2.8266878,2.754,2.811793,2.754,2.8191607,2.754,3.4770088
MEXSGOBZVVBJQQ-ACLXRJABSA-N,2.204,2.8175125,2.204,2.8216171,2.204,2.824514,2.204,2.811793,2.204,2.8192358,2.204,3.7156959
CVGMTCKCWZWALZ-UHFFFAOYSA-N,2.371,2.808473,2.371,2.7848668,2.371,2.8122683,2.371,2.8117933,2.371,2.8143792,2.371,2.9274683
GKMSUSJSDJGABR-UHFFFAOYSA-N,3.765,2.8041215,3.765,2.8083975,3.765,2.8074102,3.765,2.8117926,3.765,2.8122468,3.765,2.8368855
GOFBHJAZBQXTPU-CFBRTATJSA-N,3.091,2.8194056,3.091,2.828275,3.091,2.831487,3.091,2.8117938,3.091,2.816701,3.091,3.0113108
AFGCSCYHWMKZCS-JRQAYPRISA-N,2.428,2.8117027,2.428,2.8194942,2.428,2.8151696,2.428,2.8117929,2.428,2.8085215,2.428,3.046115
JQSJXRGLTMWIRF-UHFFFAOYSA-N,3.089,2.8017788,3.089,2.8223176,3.089,2.8079085,3.089,2.8117929,3.089,2.8022232,3.089,2.6812692
XPJDACYEHKRFSF-SGFZWYBVSA-N,2.506,2.8190281,2.506,2.8282785,2.506,2.8317916,2.506,2.811793,2.506,2.8176851,2.506,2.8331683
WZZYUYZAODHQIC-UHFFFAOYSA-N,2.512,2.8029673,2.512,2.81005,2.512,2.8061092,2.512,2.811793,2.512,2.813071,2.512,2.8346155
BJBJPHWKUQQKGO-BOGAGPTFSA-N,3.082,2.8095639,3.082,2.7813864,3.082,2.8144553,3.082,2.8117924,3.082,2.815422,3.082,2.884095
IZVZDUPWLTWJOA-UHFFFAOYSA-N,2.817,2.80602,2.817,2.802059,2.817,2.8081617,2.817,2.8117933,2.817,2.80638,2.817,2.6801991
ACFLPUHXBJMRSZ-UHFFFAOYSA-N,2.818,2.8060107,2.818,2.8199005,2.818,2.806621,2.818,2.8117936,2.818,2.8326306,2.818,2.930261
UMPQVGWTCJUTIR-UHFFFAOYSA-N,2.779,2.8036773,2.779,2.8124077,2.779,2.8067765,2.779,2.8117926,2.779,2.8276515,2.779,2.9214904
PQFQMMQZWOXGCU-UOEXXMFXSA-N,2.92,2.8168488,2.92,2.832773,2.92,2.823786,2.92,2.811793,2.92,2.8287735,2.92,3.2458212
OQDJSOHWPXJFRG-KGIGDAMYSA-N,2.385,2.8104377,2.385,2.8229084,2.385,2.8129082,2.385,2.8117926,2.385,2.8164282,2.385,3.0067983
JEEUYWFHRNKNGU-UHFFFAOYSA-N,2.856,2.8154998,2.856,2.807312,2.856,2.8219955,2.856,2.8117929,2.856,2.810602,2.856,2.9000247
PMWZGNQXRYARCM-OSGURRSGSA-N,2.572,2.8146567,2.572,2.8224676,2.572,2.8232825,2.572,2.8117936,2.572,2.8168042,2.572,3.0083365
KGYRAZNKIAJPGY-UHFFFAOYSA-N,1.895,2.8160958,1.895,2.8157842,1.895,2.8208215,1.895,2.8117929,1.895,2.809388,1.895,2.7518296
NZALSWWWCKBZEM-NWZREFRFSA-N,2.981,2.8176422,2.981,2.825056,2.981,2.8239815,2.981,2.8117933,2.981,2.8197603,2.981,3.4297817
FJKGCLVGFFJYEO-UHFFFAOYSA-N,2.805,2.8068795,2.805,2.824772,2.805,2.8097568,2.805,2.8117929,2.805,2.824709,2.805,2.7975395
SVDGSJPXOGICDG-BPCGQIRNSA-N,2.981,2.8181958,2.981,2.8220804,2.981,2.8254173,2.981,2.8117933,2.981,2.8200345,2.981,3.637879
LZELXADIWQPTJK-UHFFFAOYSA-N,3.358,2.8065684,3.358,2.8056138,3.358,2.8102036,3.358,2.8117929,3.358,2.8120775,3.358,2.8835597
IFLCMQMBGMHEQI-UVQSYHJFSA-N,2.959,2.8132696,2.959,2.827321,2.959,2.8198102,2.959,2.8117933,2.959,2.8204007,2.959,2.8874137
SUQJOCPGECKTCR-UHFFFAOYSA-N,2.463,2.8144832,2.463,2.8222475,2.463,2.8169718,2.463,2.811793,2.463,2.802526,2.463,3.015798
FMXVBDCHDWLNRM-UHFFFAOYSA-N,3.06,2.8138225,3.06,2.817901,3.06,2.8188367,3.06,2.8117929,3.06,2.8169324,3.06,2.8909497
QLTXUMNRDSPMSH-UHFFFAOYSA-N,2.301,2.810247,2.301,2.8279102,2.301,2.8132117,2.301,2.811793,2.301,2.8190074,2.301,2.746165
XWOMBIYUEPPRTF-FYYKANNSSA-N,2.86,2.8188896,2.86,2.8292902,2.86,2.828188,2.86,2.8117938,2.86,2.8264813,2.86,2.6864035
YMTGTMAEIYGKOR-UHFFFAOYSA-N,2.661,2.8016,2.661,2.8143027,2.661,2.8081276,2.661,2.8117933,2.661,2.8099456,2.661,2.8628051
XEYVSTFTBMISQL-UHFFFAOYSA-N,2.937,2.808453,2.937,2.8041155,2.937,2.8131435,2.937,2.8117933,2.937,2.8157096,2.937,2.9023032
DGYLMGGVZFUYSR-UHFFFAOYSA-N,2.684,2.812953,2.684,2.8089283,2.684,2.8171782,2.684,2.811794,2.684,2.817225,2.684,2.7312698
BJAXYEJAMUSVHH-UHFFFAOYSA-N,3.002,2.8158937,3.002,2.822098,3.002,2.8231554,3.002,2.8117936,3.002,2.8052487,3.002,2.9092202
RVAIAJRIITYFTL-JGKJQCDESA-N,3.068,2.8150449,3.068,2.8210034,3.068,2.8248944,3.068,2.8117943,3.068,2.8152566,3.068,2.9876208
MQIZOQKCMFKBIO-UHFFFAOYSA-N,2.882,2.801622,2.882,2.7907443,2.882,2.8037496,2.882,2.8117926,2.882,2.8096762,2.882,2.8536916
IFDLRNGZWWOJBD-DPRBGMFPSA-N,3.132,2.8150687,3.132,2.8269193,3.132,2.8237033,3.132,2.8117933,3.132,2.8077447,3.132,2.8870475
DZDZPDROLYLGFE-CYMSQAGWSA-N,2.227,2.7981024,2.227,2.8089967,2.227,2.8010473,2.227,2.8117926,2.227,2.8068395,2.227,2.7659495
XNHIOIMQZOYBJK-UHFFFAOYSA-N,2.757,2.8081138,2.757,2.8230164,2.757,2.8131475,2.757,2.8117929,2.757,2.8003502,2.757,2.6824949
VDTICRSTJLUCFU-AQAGRAQRSA-N,3.346,2.8126452,3.346,2.814692,3.346,2.8202744,3.346,2.811793,3.346,2.81811,3.346,2.9194305
MMOVKUGPIRWUHT-OMGFYKDASA-N,2.899,2.8186908,2.899,2.8156161,2.899,2.825362,2.899,2.8117948,2.899,2.8095725,2.899,2.8154697
NCLNZUJGFUMJAY-OVIPLQDJSA-N,2.811,2.8105874,2.811,2.8109014,2.811,2.8169487,2.811,2.8117929,2.811,2.811499,2.811,2.8639915
CSXZBCAEPHNGNT-UHFFFAOYSA-N,2.317,2.8062563,2.317,2.804596,2.317,2.8062527,2.317,2.8117929,2.317,2.8254454,2.317,2.8968081
WZXUFONUMQMZHD-VFZOCNOCSA-N,2.677,2.8125887,2.677,2.8147573,2.677,2.8167884,2.677,2.8117929,2.677,2.8142924,2.677,2.8905659
BTOFEPZNZMCOOE-RFLAFBFASA-N,3.41,2.817328,3.41,2.8240085,3.41,2.8256152,3.41,2.8117929,3.41,2.8061786,3.41,3.1496115
FUUQYPIHUSFORA-UHFFFAOYSA-N,2.451,2.8021052,2.451,2.806607,2.451,2.8079903,2.451,2.8117926,2.451,2.8273993,2.451,2.986654
XOJZJXMAMVUDAF-SNDAAJCPSA-N,2.988,2.8173518,2.988,2.621886,2.988,2.8233206,2.988,2.8117943,2.988,2.8046298,2.988,2.656145
LHTYQPSKIRZYNL-NWOXAGBWSA-N,2.346,2.8156078,2.346,2.8304446,2.346,2.8234596,2.346,2.811793,2.346,2.8174968,2.346,3.3787916
LEEMRMBPGXFEEB-POUVLBOMSA-N,2.504,2.8151808,2.504,2.818267,2.504,2.8197656,2.504,2.8117929,2.504,2.814056,2.504,3.013446
PAJGPUJVWBVWEY-NUYXUUSISA-N,2.828,2.8213782,2.828,2.8281453,2.828,2.83124,2.828,2.8117933,2.828,2.8115416,2.828,3.1804771
OOPIORXABLZDIP-WUJJNZTESA-N,3.415,2.8154564,3.415,2.7845132,3.415,2.8237615,3.415,2.8117929,3.415,2.8087091,3.415,2.898929
OLKNDSZFFKPOOJ-MIWGCBDLSA-N,2.518,2.8010828,2.518,2.8171935,2.518,2.8062413,2.518,2.8117926,2.518,2.8096948,2.518,3.3069642
OJVANAXKXZVNBK-UHFFFAOYSA-N,2.583,2.8221917,2.583,2.8127618,2.583,2.834341,2.583,2.8117943,2.583,2.8057585,2.583,2.8909853
CVEYMLSOMQDQIA-DWVCTWLXSA-N,2.621,2.8180556,2.621,2.8320985,2.621,2.830279,2.621,2.811793,2.621,2.8197799,2.621,3.413195
VKQMYUAWIFWJIW-UHFFFAOYSA-N,2.175,2.8178353,2.175,2.831764,2.175,2.8306563,2.175,2.8117926,2.175,2.8175616,2.175,2.7547648
ANXDXVPANMHDAY-UHFFFAOYSA-N,3.193,2.7913282,3.193,2.7710032,3.193,2.8026679,3.193,2.8117924,3.193,2.812043,3.193,2.9081812
WDBUUDDXTUIDFG-LUXLQJOESA-N,2.451,2.8182034,2.451,2.805243,2.451,2.8259983,2.451,2.811793,2.451,2.813546,2.451,2.713581
BOXHNJUCXDDYBD-UHFFFAOYSA-N,2.985,2.8001382,2.985,2.7920063,2.985,2.8041286,2.985,2.8117929,2.985,2.8139758,2.985,2.8278644
JCCVGINVRUTIHW-DXPUCVDHSA-N,3.207,2.8139772,3.207,2.8217869,3.207,2.8201466,3.207,2.811793,3.207,2.827997,3.207,2.9076395
TYSWLKIGBKPKJI-WFOZLWNHSA-N,2.939,2.818808,2.939,2.8302069,2.939,2.8305779,2.939,2.8117929,2.939,2.8162563,2.939,3.1875997
FIEGYIBADRHKOJ-RSEYIHLLSA-N,2.566,2.8189101,2.566,2.8248951,2.566,2.8306024,2.566,2.8117924,2.566,2.8177586,2.566,2.8924289
UATJLQQHVAKPBW-URMCZUBUSA-N,2.919,2.8145018,2.919,2.8196986,2.919,2.8186512,2.919,2.8117926,2.919,2.8155766,2.919,2.7993486
XPARYSOWDQZSJO-UHFFFAOYSA-N,3.132,2.809203,3.132,2.783836,3.132,2.8137498,3.132,2.8117933,3.132,2.807951,3.132,2.8522577
UXMYSOCUNDURQV-UHFFFAOYSA-N,2.73,2.8072178,2.73,2.813467,2.73,2.809243,2.73,2.8117929,2.73,2.8149707,2.73,2.8509972
NUQPOETZUHXEGD-LWEHLUNHSA-N,2.816,2.8172183,2.816,2.832747,2.816,2.82677,2.816,2.8117929,2.816,2.8187914,2.816,3.2444847
WZZWFNOAHTVBLN-UHFFFAOYSA-N,2.572,2.8060555,2.572,2.8259408,2.572,2.8099318,2.572,2.811793,2.572,2.8015747,2.572,2.6738706
HJNGDLBKXNZDEY-OLDYLRJWSA-N,3.025,2.8172839,3.025,2.832689,3.025,2.825473,3.025,2.8117933,3.025,2.8212867,3.025,2.918789
IOQSAFNZVPAPJY-UHFFFAOYSA-N,2.683,2.8185353,2.683,2.8243158,2.683,2.82712,2.683,2.8117943,2.683,2.8293283,2.683,2.6287906
KVTXTPKLGHUAKW-UHFFFAOYSA-N,2.799,2.8162603,2.799,2.7979789,2.799,2.821037,2.799,2.8117943,2.799,2.8163462,2.799,2.8722634
SBSJWKZZCKKKSR-RZJOESOASA-N,3.195,2.810259,3.195,2.8091636,3.195,2.8167727,3.195,2.8117926,3.195,2.8131115,3.195,3.4165852
RARCSIGWEGCGSK-IVNCECFKSA-N,2.816,2.8190272,2.816,2.7880294,2.816,2.8310153,2.816,2.8117933,2.816,2.8082328,2.816,2.8583562
OINOLIGEEJIFMB-LWADTKTHSA-N,2.707,2.8158238,2.707,2.7993553,2.707,2.8238516,2.707,2.811793,2.707,2.8136613,2.707,3.0094373
SMDPUDHKXRNWQH-ZBHPTHKISA-N,3.162,2.81707,3.162,2.806763,3.162,2.8264644,3.162,2.811794,3.162,2.8033085,3.162,3.2433596
HADQHEFLUDJMBC-UHFFFAOYSA-N,2.253,2.8096142,2.253,2.7873876,2.253,2.8108299,2.253,2.8117933,2.253,2.8228922,2.253,2.882941
COSMWTGHWYPFEE-DHXPBFMHSA-N,2.502,2.8211188,2.502,2.8021295,2.502,2.8288994,2.502,2.811793,2.502,2.8242607,2.502,2.917156
GBTCJOGXKNXFOH-RVFWBLQRSA-N,2.304,2.8121562,2.304,2.8214793,2.304,2.817093,2.304,2.811793,2.304,2.8134632,2.304,2.713115
AALLJISUQKDMON-KOBUNNDQSA-N,2.474,2.8118968,2.474,2.8149037,2.474,2.8184805,2.474,2.8117929,2.474,2.8078938,2.474,2.9677446
PJDYPIOJLBKOJG-ANSXCHISSA-N,2.685,2.8164363,2.685,2.831587,2.685,2.8254378,2.685,2.8117926,2.685,2.8195739,2.685,3.3298526
UMKAPKRLHAUESN-MITUOZDPSA-N,3.265,2.8082378,3.265,2.828956,3.265,2.811891,3.265,2.8117948,3.265,2.8170996,3.265,2.9123375
FCXZESSPQDJKAP-UHFFFAOYSA-N,2.596,2.8191938,2.596,2.8205116,2.596,2.8288157,2.596,2.8117936,2.596,2.7926624,2.596,2.8710828
WRMIOIQCHBOOAX-MSXBASLCSA-N,3.055,2.8204997,3.055,2.8256903,3.055,2.8308065,3.055,2.811793,3.055,2.8182168,3.055,3.079266
IFIWTPXGUXJMOJ-UHFFFAOYSA-N,2.608,2.808313,2.608,2.783378,2.608,2.8124785,2.608,2.811793,2.608,2.8178225,2.608,2.803997
OTJJDUQWGCWAAV-UHFFFAOYSA-N,2.164,2.814393,2.164,2.8099618,2.164,2.820877,2.164,2.8117929,2.164,2.8082604,2.164,2.9474027
UGGAAQOQPFSTQK-SEAWODQXSA-N,3.222,2.8130295,3.222,2.8210077,3.222,2.818718,3.222,2.811793,3.222,2.8147373,3.222,2.881523
FYFILMRNKDRUJH-GUXLDHCISA-N,3.461,2.8093061,3.461,2.8278253,3.461,2.8148208,3.461,2.8117926,3.461,2.8235755,3.461,2.871256
IPMDATHOGYKJPF-UHFFFAOYSA-N,2.988,2.8035662,2.988,2.809697,2.988,2.8109262,2.988,2.811793,2.988,2.8240588,2.988,2.9236164
NRGSUNKDMYMMKP-DVRIZHICSA-N,2.925,2.8090596,2.925,2.8141966,2.925,2.812817,2.925,2.811793,2.925,2.834282,2.925,2.9133747
BEEWWJJMXDZJNQ-GHZOHECMSA-N,2.426,2.8142333,2.426,2.8328032,2.426,2.817937,2.426,2.8117929,2.426,2.8238897,2.426,3.355577
FPGRSUDWDIKLNK-HRFRYAEBSA-N,2.75,2.8176508,2.75,2.8268147,2.75,2.8286762,2.75,2.811793,2.75,2.8158484,2.75,3.2286692
MWIKTUNEFNXHBH-MIBRRGRVSA-N,2.589,2.819186,2.589,2.816416,2.589,2.8286278,2.589,2.8117929,2.589,2.8187578,2.589,3.2111347
NPZAXBWLWXJSFL-UHFFFAOYSA-N,2.562,2.8081288,2.562,2.7892258,2.562,2.80795,2.562,2.8117929,2.562,2.8153563,2.562,2.8185794
ULRBDJKMSKQDTH-DYZNIXNGSA-N,3.101,2.812533,3.101,2.8101559,3.101,2.8181188,3.101,2.8117929,3.101,2.8118877,3.101,3.3452692
SYYQZZHPZKDFPX-JEZXGWKESA-N,2.207,2.8130898,2.207,2.8238935,2.207,2.8172243,2.207,2.8117929,2.207,2.824597,2.207,2.946414
RGLHFSZWGZUSPC-GSVOJQHPSA-N,2.924,2.8035636,2.924,2.8171961,2.924,2.8087785,2.924,2.8117929,2.924,2.8031445,2.924,2.7686145
IAGHZJSXOYVRMC-UHFFFAOYSA-N,3.329,2.8036113,3.329,2.7733426,3.329,2.8056717,3.329,2.811793,3.329,2.8188553,3.329,2.7855973
JTSCEOYYPQFWRO-UHFFFAOYSA-N,3.304,2.8164883,3.304,2.8114617,3.304,2.8213284,3.304,2.8117929,3.304,2.8086872,3.304,2.8150392
ARUBJDYWLGYLAC-BLRRXWCLSA-N,2.824,2.818564,2.824,2.8222134,2.824,2.829981,2.824,2.8117945,2.824,2.8098347,2.824,2.8818088
MVLHJPTZUSXSDY-UHFFFAOYSA-N,2.693,2.805663,2.693,2.771703,2.693,2.8081071,2.693,2.8117948,2.693,2.8103373,2.693,2.8669753
AWSFWHXSNDNFIV-UHFFFAOYSA-N,2.804,2.8030033,2.804,2.7989185,2.804,2.8050723,2.804,2.811793,2.804,2.8113837,2.804,2.808802
UGBMYUOLSUIKFW-FKJILZIQSA-N,2.733,2.80757,2.733,2.8282914,2.733,2.810642,2.733,2.8117929,2.733,2.8251662,2.733,2.972089
PEAZRBOOPLKRDT-UHFFFAOYSA-N,3.318,2.8067658,3.318,2.808032,3.318,2.8129911,3.318,2.8117929,3.318,2.8349967,3.318,2.9117548
ZMCVBJLBTHMSJW-UHFFFAOYSA-N,2.461,2.8047323,2.461,2.8048594,2.461,2.8050008,2.461,2.8117926,2.461,2.8155472,2.461,2.7279973
CPLDHMDSSKUOAR-UHFFFAOYSA-N,2.457,2.8191319,2.457,2.808081,2.457,2.8259633,2.457,2.8117929,2.457,2.8172483,2.457,2.9158676
RNUMSTZAUFOECU-JOXMEQDKSA-N,2.536,2.8208098,2.536,2.7934155,2.536,2.8309295,2.536,2.8117924,2.536,2.8057866,2.536,2.9117272
DFENQZDPEIAGGT-UHFFFAOYSA-N,2.459,2.8128512,2.459,2.8188438,2.459,2.81795,2.459,2.8117929,2.459,2.813354,2.459,2.8528588
URPRIUGBYINLJB-UHFFFAOYSA-N,2.506,2.8144197,2.506,2.7984917,2.506,2.8203945,2.506,2.8117943,2.506,2.8227086,2.506,2.9437072
VIMSHODSFAUOKX-QBXYCMTPSA-N,3.71,2.8145769,3.71,2.8066123,3.71,2.822684,3.71,2.8117926,3.71,2.8109512,3.71,2.956215
ZSJGMRFHVNTHBW-UHFFFAOYSA-N,3.388,2.7981138,3.388,2.7817085,3.388,2.8024974,3.388,2.811793,3.388,2.8169408,3.388,2.8961768
RDILANAFXBBAHG-RUCJLAEHSA-N,3.044,2.7968507,3.044,2.81243,3.044,2.8022885,3.044,2.8117929,3.044,2.8125777,3.044,3.038945
XEJWATRDUFUYSY-AQAGRAQRSA-N,3.092,2.8178563,3.092,2.805167,3.092,2.8255994,3.092,2.8117952,3.092,2.8057194,3.092,2.710167
ITTICRARPGTNIG-HIXVDQPLSA-N,2.977,2.8190315,2.977,2.8166716,2.977,2.8313143,2.977,2.811793,2.977,2.8164535,2.977,3.2618835
RVXOUOWZVXGDJI-UHFFFAOYSA-N,3.559,2.8210874,3.559,2.8240006,3.559,2.8320155,3.559,2.811795,3.559,2.8008676,3.559,2.9181273
ULXBLYQNSWKCJT-HXSXNJIBSA-N,3.033,2.819888,3.033,2.8190744,3.033,2.8269987,3.033,2.8117936,3.033,2.8155172,3.033,2.9653327
XYWUAZFYOJIQFM-UHFFFAOYSA-N,2.974,2.8078928,2.974,2.7905266,2.974,2.8086627,2.974,2.8117938,2.974,2.8285656,2.974,2.8076694
TVIUQRRTNAUXFE-UHFFFAOYSA-N,3.167,2.8084066,3.167,2.807785,3.167,2.8123043,3.167,2.8117938,3.167,2.809967,3.167,2.751384
CBEDGTQGKCGYNX-MELFUQDXSA-N,2.963,2.8148847,2.963,2.8208063,2.963,2.8199143,2.963,2.8117938,2.963,2.8192883,2.963,3.0793073
QTVYZJFXFFFPCK-UHFFFAOYSA-N,3.315,2.807478,3.315,2.8053417,3.315,2.8067808,3.315,2.8117929,3.315,2.8224359,3.315,2.8482614
ARODXOJSSSRRHD-NLJQFXOZSA-N,2.053,2.80834,2.053,2.8200333,2.053,2.8160741,2.053,2.8117926,2.053,2.813923,2.053,2.866403
WUTPYEPIEIKRKO-UHFFFAOYSA-N,2.563,2.8204925,2.563,2.7964432,2.563,2.8285432,2.563,2.8117938,2.563,2.8170156,2.563,2.8329227
NGBXFRSCUMERGZ-UHFFFAOYSA-N,3.076,2.7968116,3.076,2.8016138,3.076,2.805016,3.076,2.8117929,3.076,2.816348,3.076,2.8119786
UUVRPDCRCXSGFP-NQXWCLKQSA-N,2.896,2.817211,2.896,2.8049743,2.896,2.8210704,2.896,2.811793,2.896,2.813673,2.896,3.0770547
AIQJNVFZAKSLTC-UHFFFAOYSA-N,2.466,2.8090434,2.466,2.7989714,2.466,2.8093438,2.466,2.811793,2.466,2.8177524,2.466,2.9680982
BLGUQFLUXZESMY-PHCVENDWSA-N,2.528,2.8074718,2.528,2.811383,2.528,2.8114107,2.528,2.8117924,2.528,2.8165765,2.528,2.7708313
CQOKJQPALQLCQL-UHFFFAOYSA-N,2.475,2.8163552,2.475,2.8195717,2.475,2.8239145,2.475,2.8117936,2.475,2.8154268,2.475,2.9150093
QXZMRRKLEATVAK-UHFFFAOYSA-N,2.88,2.8069437,2.88,2.7753203,2.88,2.809155,2.88,2.8117929,2.88,2.811642,2.88,2.8222997
LTVJVWBMNNPIBS-BGMILDDJSA-N,3.129,2.818606,3.129,2.8217504,3.129,2.8270438,3.129,2.811794,3.129,2.8186474,3.129,2.7392797
