,PaiNN_true_ES1,PaiNN_pred_ES1,SchNet_true_ES1,SchNet_pred_ES1,Equiformer_true_ES1,Equiformer_pred_ES1,SphereNet_true_ES1,SphereNet_pred_ES1,DimeNetPlusPlus_true_ES1,DimeNetPlusPlus_pred_ES1,DimeNet_true_ES1,DimeNet_pred_ES1
UNPFWQFLBNHRMZ-PARMVODLSA-N,2.664,2.8263555,2.664,2.809968,2.664,2.806151,2.664,2.7998548,2.664,2.6860678,2.664,2.8413413
ZJISYJVBVQQMKA-KWQVAVEISA-N,3.208,2.815238,3.208,2.814293,3.208,2.8061962,3.208,2.7998507,3.208,2.7908616,3.208,2.810791
ILMAZNSMUCOLBZ-SVPAYZKRSA-N,3.423,2.82539,3.423,2.814864,3.423,2.805494,3.423,2.799855,3.423,2.761152,3.423,2.8319225
SJOOWAQDSLROQL-FDUMAKPYSA-N,2.578,2.8134015,2.578,2.8157322,2.578,2.8063822,2.578,2.7998526,2.578,2.719224,2.578,2.8808627
XAZOBQHFVGPTSQ-QYXXIVTCSA-N,2.574,2.8107233,2.574,2.8123498,2.574,2.8059723,2.574,2.7998512,2.574,2.7696445,2.574,2.7935128
QYPKCSVHOBTWNL-PNHGISFSSA-N,3.239,2.8131905,3.239,2.8097312,3.239,2.8094225,3.239,2.7998464,3.239,2.75321,3.239,2.809874
HSULRXHXRMZAFS-AOZUQUHTSA-N,3.23,2.8193173,3.23,2.8131115,3.23,2.8107257,3.23,2.7998514,3.23,2.637139,3.23,2.813221
KLTXYONKCRWFBF-GKNFWFERSA-N,2.943,2.8228745,2.943,2.8153238,2.943,2.8064094,2.943,2.7998476,2.943,2.8470647,2.943,2.8232067
PIDBQNOIJWZDND-CAHBVUMWSA-N,2.929,2.821762,2.929,2.8110855,2.929,2.8058317,2.929,2.7998483,2.929,2.7513614,2.929,2.8254495
IDLYDCOQEJJCIA-IRECXSHYSA-N,2.787,2.8218336,2.787,2.8157,2.787,2.8063886,2.787,2.7998557,2.787,2.7081544,2.787,2.7928905
PPKFEEPQIDIHTP-KPMQTIQQSA-N,3.175,2.820339,3.175,2.811407,3.175,2.8066082,3.175,2.7998524,3.175,2.548064,3.175,2.832032
CZLNXZOKGGITJJ-KNMLIXBQSA-N,3.019,2.81474,3.019,2.8130155,3.019,2.8084576,3.019,2.7998567,3.019,2.768191,3.019,2.8039603
NCAJROSNDWCZDV-KOBUNNDQSA-N,3.181,2.8141801,3.181,2.8086138,3.181,2.8108048,3.181,2.7998478,3.181,2.7759178,3.181,2.7500825
LZCUASNVDQANLO-FSTSUQNOSA-N,3.067,2.8137205,3.067,2.8069518,3.067,2.8048258,3.067,2.7998488,3.067,2.7477162,3.067,2.8258305
XAPVBEUNPKMNGF-HGMRCBETSA-N,3.31,2.8174875,3.31,2.8133028,3.31,2.8072238,3.31,2.7998567,3.31,2.662645,3.31,2.7906165
LGYUDNRZOMFWGN-AVVNFCKRSA-N,2.523,2.8073223,2.523,2.8120372,2.523,2.8119433,2.523,2.7998524,2.523,2.8295383,2.523,2.8793814
KJCKQSYHBBAVRT-GJSHPSFESA-N,3.646,2.8226085,3.646,2.814903,3.646,2.80561,3.646,2.7998552,3.646,2.785137,3.646,2.814763
YZDWUUBSSPIJBV-OWJVGSFTSA-N,2.756,2.8156145,2.756,2.8150356,2.756,2.806045,2.756,2.799853,2.756,2.813869,2.756,2.854591
JGWVMWGKOASHMP-LLWBAHTNSA-N,3.006,2.814355,3.006,2.8114357,3.006,2.805233,3.006,2.7998524,3.006,2.6463342,3.006,2.6816208
WYQSCHLUBLFKBN-CXVMZADYSA-N,2.626,2.814191,2.626,2.8147616,2.626,2.8086395,2.626,2.7998526,2.626,2.7286813,2.626,2.7203221
BBFZGHZXRXASCS-BOSHQTLZSA-N,3.012,2.8239722,3.012,2.8145897,3.012,2.8049667,3.012,2.7998562,3.012,2.443039,3.012,2.8110282
CLDQKWVJHAAULT-PMHDSTOGSA-N,2.728,2.8091223,2.728,2.806246,2.728,2.8101542,2.728,2.7998478,2.728,2.7875526,2.728,2.785081
KSENZWIHOBVMEM-GTHQUBRQSA-N,2.975,2.8320978,2.975,2.8160045,2.975,2.8051314,2.975,2.7998571,2.975,2.7709436,2.975,2.7446167
ALWBPRLZDFXWCO-WZBFMWFUSA-N,2.65,2.8286235,2.65,2.8170905,2.65,2.8040235,2.65,2.7998521,2.65,2.6097302,2.65,2.695845
PUSKTESJQLAZCV-UTXUFXGVSA-N,2.909,2.8131454,2.909,2.813092,2.909,2.8062496,2.909,2.7998538,2.909,2.676254,2.909,2.801914
PQPSBXNBEOWGAL-XSWDWYBISA-N,2.584,2.8288171,2.584,2.81284,2.584,2.8054156,2.584,2.7998557,2.584,2.6514428,2.584,2.8460917
RSFVXJGYDWOZKV-BNMWABLISA-N,3.145,2.8137786,3.145,2.8105319,3.145,2.8111584,3.145,2.7998466,3.145,2.784969,3.145,2.8078485
FBWOGXWNYNVGAC-IAGJHGIESA-N,2.735,2.8284585,2.735,2.814999,2.735,2.805735,2.735,2.799856,2.735,2.7252448,2.735,2.7879896
AMXUQZLRKUGYAG-NQOISIGVSA-N,2.242,2.8173704,2.242,2.8112106,2.242,2.807844,2.242,2.7998526,2.242,2.7179987,2.242,2.82412
NLUYNSPSJXRBNK-MJWCDQOFSA-N,2.353,2.8172662,2.353,2.8141382,2.353,2.8052404,2.353,2.799856,2.353,2.542761,2.353,2.8331466
BSKDBSIBDPUMPS-AMZQBSRUSA-N,2.511,2.8236475,2.511,2.8079672,2.511,2.8071613,2.511,2.799853,2.511,2.721701,2.511,2.796359
OWGKLZTYBVTLCU-XXPMDTSPSA-N,2.745,2.812413,2.745,2.8099132,2.745,2.8113847,2.745,2.799848,2.745,2.8399937,2.745,2.8257356
ANHOMOQZSCARIC-APTWKGOFSA-N,2.994,2.8227832,2.994,2.8140907,2.994,2.8055825,2.994,2.7998514,2.994,2.5852365,2.994,2.6660838
GBTOYJVJZGIWMS-IOIBFPCHSA-N,2.192,2.824963,2.192,2.812811,2.192,2.8050268,2.192,2.7998526,2.192,2.6471603,2.192,2.7825713
XKSUXCRIIGTHEY-BKATUZMVSA-N,3.248,2.81178,3.248,2.8039184,3.248,2.8096483,3.248,2.799847,3.248,2.8072276,3.248,2.7712355
DCFIEQAVYIMFKO-FRKGHFGRSA-N,2.854,2.8070502,2.854,2.804361,2.854,2.806585,2.854,2.7998455,2.854,2.8119884,2.854,2.8080423
BOAQOCYWIMJVSE-IRECXSHYSA-N,2.768,2.8158762,2.768,2.8099616,2.768,2.8085954,2.768,2.7998488,2.768,2.7981577,2.768,2.8040724
MWQWDNFQCNRZAL-HAKJFYRXSA-N,2.319,2.8254116,2.319,2.8115015,2.319,2.8013535,2.319,2.7998564,2.319,2.6087089,2.319,2.864195
VHROEHHUNVPOIQ-SYZQZAAASA-N,2.971,2.8153942,2.971,2.814209,2.971,2.8073003,2.971,2.799856,2.971,2.6534023,2.971,2.7920828
YEOTXKUQLRRBGF-NIRJVPOMSA-N,3.213,2.8249662,3.213,2.8111475,3.213,2.8053849,3.213,2.7998521,3.213,2.716407,3.213,2.819577
YPPLYLVTRJLGOW-SZVROOCTSA-N,3.229,2.82562,3.229,2.8147616,3.229,2.8070962,3.229,2.7998533,3.229,2.700403,3.229,2.8621383
MRYVHLJIFAHWGN-WFWAHQBUSA-N,3.198,2.8127408,3.198,2.813062,3.198,2.8114831,3.198,2.7998514,3.198,2.7774487,3.198,2.7480993
CFWYAOYUTVRJFC-AQSCWKCUSA-N,3.258,2.8161514,3.258,2.8147717,3.258,2.8056214,3.258,2.79985,3.258,2.5284412,3.258,2.5634403
NRSXGYGMGZIJEJ-BMPWDCPTSA-N,3.324,2.8240755,3.324,2.8102229,3.324,2.804621,3.324,2.7998502,3.324,2.7270885,3.324,2.8346477
QWGCSYIHUBTVRY-VWJSQJICSA-N,2.201,2.8163738,2.201,2.8115299,2.201,2.8052223,2.201,2.7998579,2.201,2.779578,2.201,2.8183982
ZEAOSMUVWBBGLC-CVHOOSAJSA-N,2.981,2.814439,2.981,2.8137863,2.981,2.805176,2.981,2.7998543,2.981,2.7378688,2.981,2.7616181
PKARJYJPBWBTIK-NRDLTPPXSA-N,2.845,2.813144,2.845,2.8088436,2.845,2.8074627,2.845,2.799851,2.845,2.724574,2.845,2.853646
GMJZTWCHUXEMHE-RRWKSHQOSA-N,2.284,2.8154445,2.284,2.8129938,2.284,2.8042696,2.284,2.799854,2.284,2.5700164,2.284,2.7614017
MQBNEGDSHKGTMI-KUWVUJGXSA-N,2.417,2.8197303,2.417,2.8142555,2.417,2.8063984,2.417,2.7998626,2.417,2.7063634,2.417,2.7470572
KYPNJSKXJZSTLV-HNSNBQBZSA-N,2.53,2.8224325,2.53,2.809233,2.53,2.8033931,2.53,2.7998483,2.53,2.7849958,2.53,2.8121963
LISJUHFRSGIXCE-JJUFUZJBSA-N,2.228,2.8254268,2.228,2.8136594,2.228,2.8066394,2.228,2.7998614,2.228,2.4910004,2.228,2.8786864
WCIABOFTFDHLSG-MCSUENFZSA-N,2.766,2.8188381,2.766,2.8154442,2.766,2.8086207,2.766,2.799858,2.766,2.5709834,2.766,2.8599336
SWIDHAUGJFBVCM-GTYSUSSSSA-N,2.602,2.8139842,2.602,2.81286,2.602,2.8060358,2.602,2.7998552,2.602,2.5806468,2.602,2.6694522
NJTZKFVDBOSCIT-YOGOFJOXSA-N,2.762,2.8121734,2.762,2.8155243,2.762,2.8077075,2.762,2.7998562,2.762,2.661398,2.762,2.7893734
IRCUHFSUPJJMOY-GUEMFZGYSA-N,3.073,2.8182757,3.073,2.8151443,3.073,2.807137,3.073,2.799854,3.073,2.7460866,3.073,2.8201494
RFNXMQGPJZFGKN-NIRGEMEPSA-N,2.482,2.805048,2.482,2.8081543,2.482,2.8087728,2.482,2.7998486,2.482,2.781144,2.482,2.7568576
BMRCZRNYXOKUGY-CFDSWSMVSA-N,2.095,2.8193748,2.095,2.8159137,2.095,2.8095794,2.095,2.7998524,2.095,2.6081765,2.095,2.852868
SYARUZYTOXEUMR-ASKSIGGCSA-N,3.162,2.8219976,3.162,2.8123496,3.162,2.8018413,3.162,2.7998528,3.162,2.635875,3.162,2.7575653
LYPSKHGSSOSBNW-OYDHWRMASA-N,2.797,2.819329,2.797,2.8121293,2.797,2.8069336,2.797,2.7998521,2.797,2.64229,2.797,2.740384
UNSZMCRTRBWFTE-JTDVPQLKSA-N,3.451,2.8054461,3.451,2.810013,3.451,2.8096778,3.451,2.7998476,3.451,2.7964237,3.451,2.8084934
JTNQCGSBKSNLMI-BFVPIBJTSA-N,2.414,2.8241518,2.414,2.8152494,2.414,2.8090794,2.414,2.7998595,2.414,2.5444443,2.414,2.8038087
GFLFNPNTUUWUJN-QHDYCIAZSA-N,2.103,2.821638,2.103,2.806124,2.103,2.8037472,2.103,2.7998517,2.103,2.6931684,2.103,2.830457
NYZLENKDGOTWIT-SJJFMAEJSA-N,3.271,2.8155832,3.271,2.8119018,3.271,2.8091445,3.271,2.799848,3.271,2.8646984,3.271,2.7399302
IRQKUWKMCFBKSU-SDPQMTAISA-N,2.735,2.807015,2.735,2.8112228,2.735,2.8074834,2.735,2.7998514,2.735,2.7035227,2.735,2.8362913
VSUUMPNVNIBEHE-MOMYSWMISA-N,2.744,2.8188298,2.744,2.8090181,2.744,2.8078902,2.744,2.7998483,2.744,2.745137,2.744,2.8222923
XDNMARBEEAHLEB-XFDYYPNTSA-N,3.507,2.8142805,3.507,2.8120866,3.507,2.8025935,3.507,2.7998528,3.507,2.8281076,3.507,2.812027
UNDSHWUWZYINQZ-FKXDZYCZSA-N,2.487,2.8259284,2.487,2.8131106,2.487,2.8055928,2.487,2.7998495,2.487,2.757736,2.487,2.7868845
CHZBAAAKPABHNM-PJWQCVKXSA-N,2.927,2.817554,2.927,2.8130615,2.927,2.8056169,2.927,2.7998571,2.927,2.6992486,2.927,2.661172
APNODMCHKVSSOC-WPLPESNOSA-N,2.808,2.8124275,2.808,2.8118753,2.808,2.806447,2.808,2.799853,2.808,2.8531723,2.808,2.7280865
YCRXSZTWCHEBGU-MDVINBTASA-N,2.349,2.819788,2.349,2.8136907,2.349,2.8034835,2.349,2.799852,2.349,2.690201,2.349,2.8495991
FQXLNPOXZLURNN-KHAWOBEKSA-N,2.541,2.801727,2.541,2.8095462,2.541,2.809553,2.541,2.799854,2.541,2.7381456,2.541,2.8354356
YWZTYMGVAIBBIY-GVJNZMEASA-N,2.947,2.8075848,2.947,2.8137228,2.947,2.8110511,2.947,2.7998543,2.947,2.6143298,2.947,2.894925
JJLOHDJLMOWWEU-LQIFJAKZSA-N,2.752,2.8276746,2.752,2.8154323,2.752,2.8067038,2.752,2.7998579,2.752,2.6028566,2.752,2.7640738
AGIPTHGSAGUZNV-GVMLAISFSA-N,2.795,2.8282309,2.795,2.8148966,2.795,2.8077378,2.795,2.7998557,2.795,2.475272,2.795,2.7647479
KASBYFYQDRXVRP-ZYUCQCQZSA-N,3.003,2.8220882,3.003,2.8082194,3.003,2.8074849,3.003,2.79985,3.003,2.7111027,3.003,2.8085449
BOORGPUASPWJKD-LTUCHZNGSA-N,2.78,2.8203466,2.78,2.8088613,2.78,2.8085146,2.78,2.799851,2.78,2.629164,2.78,2.8017082
MCAKVTHXVUEURW-SZSZOVBKSA-N,2.308,2.8177528,2.308,2.8117085,2.308,2.802416,2.308,2.799856,2.308,2.6124723,2.308,2.8074005
MYPLOSMLRYBKJV-XBRWQRAMSA-N,3.212,2.8290892,3.212,2.8134696,3.212,2.8028922,3.212,2.79987,3.212,2.8705916,3.212,2.7584488
XDVODURVQNETRN-OXBOOAIYSA-N,3.358,2.8057451,3.358,2.8105752,3.358,2.8064024,3.358,2.7998574,3.358,2.611708,3.358,2.5018635
QNZVYJJPQJHCDI-LPIHMFRFSA-N,2.687,2.8263502,2.687,2.8155363,2.687,2.8054104,2.687,2.7998536,2.687,2.7652786,2.687,2.8490288
RTDPQLDIYUZJPA-PZITVRQTSA-N,2.955,2.8244474,2.955,2.814209,2.955,2.8054044,2.955,2.799852,2.955,2.6755006,2.955,2.810146
XUJRZQRYRNILII-JAVCYFNSSA-N,2.923,2.8110623,2.923,2.8126311,2.923,2.807784,2.923,2.799854,2.923,2.7474148,2.923,2.788842
BEXHLRQGFUDJBI-OWJVGSFTSA-N,3.669,2.8244421,3.669,2.8127744,3.669,2.801508,3.669,2.799854,3.669,2.8269758,3.669,2.8495314
QCOSCEMUJCHFIW-OKTCSOCDSA-N,2.809,2.8253284,2.809,2.8125904,2.809,2.8022316,2.809,2.7998593,2.809,2.6481354,2.809,2.8517332
GHSIIGFGVFDXAI-ZRARCMSGSA-N,3.19,2.8171751,3.19,2.8170402,3.19,2.8073246,3.19,2.7998533,3.19,2.7602546,3.19,2.8362143
XSSCIPXUCIOCAZ-ZTLYYMJUSA-N,3.104,2.8260446,3.104,2.8179457,3.104,2.8072798,3.104,2.7998567,3.104,2.7587798,3.104,2.7983515
DEAFRUGLMKNEQU-HAYPYTRLSA-N,2.589,2.824099,2.589,2.8147104,2.589,2.8040447,2.589,2.799856,2.589,2.486446,2.589,2.8765426
WQGOTTOEEPSQGD-PTAAJGDUSA-N,2.227,2.8136554,2.227,2.8143983,2.227,2.8081143,2.227,2.7998524,2.227,2.6882918,2.227,2.7527258
FYJGKYYBVZDFPR-YCPYDKJESA-N,3.604,2.818523,3.604,2.8116941,3.604,2.8045058,3.604,2.799861,3.604,2.6773038,3.604,2.6783204
NUTDVBIXDKDMCE-MODVXTFTSA-N,2.605,2.813891,2.605,2.811474,2.605,2.8099244,2.605,2.799847,2.605,2.8276439,2.605,2.8355987
OQLLZQFEEQZISZ-LNAZMCQBSA-N,2.947,2.8191693,2.947,2.8154757,2.947,2.8070943,2.947,2.7998533,2.947,2.770352,2.947,2.8147995
MMTYOJODIARAHM-SGKAGVQYSA-N,2.804,2.817977,2.804,2.8067088,2.804,2.805571,2.804,2.799852,2.804,2.7011378,2.804,2.811425
RSROQSQNAXJSJE-OWJVGSFTSA-N,3.138,2.816473,3.138,2.8122365,3.138,2.805095,3.138,2.7998528,3.138,2.7488205,3.138,2.821281
HMANNJDINMUOKJ-OLUOZRNISA-N,2.8,2.8121114,2.8,2.8139505,2.8,2.8045583,2.8,2.7998557,2.8,2.5843258,2.8,2.707023
DNJFQPPWAFQKEJ-BDQLZKRKSA-N,2.808,2.8151374,2.808,2.813351,2.808,2.804618,2.808,2.7998552,2.808,2.6367965,2.808,2.803119
GWQAUAGXDRXWLR-UVLLTXLESA-N,2.454,2.8200312,2.454,2.809275,2.454,2.8088615,2.454,2.7998512,2.454,2.604322,2.454,2.8456054
QEHSENTYGGPDHN-GJSHPSFESA-N,3.389,2.8341901,3.389,2.8151438,3.389,2.805524,3.389,2.7998571,3.389,2.8638911,3.389,2.8201628
ITSLUAOAFHHVTK-DOYZCFMTSA-N,2.87,2.8266492,2.87,2.8137383,2.87,2.8060637,2.87,2.7998571,2.87,2.8488457,2.87,2.8411343
AZNPVKKHJOFCJX-FKNUQGHBSA-N,2.984,2.8229165,2.984,2.8134727,2.984,2.8050833,2.984,2.7998536,2.984,2.755674,2.984,2.78975
PSOCLSDRWYIDSJ-SSULHUJASA-N,2.247,2.8079174,2.247,2.8142774,2.247,2.8070629,2.247,2.7998512,2.247,2.5948205,2.247,2.745582
UVVTUGBKIKWSCK-TZRCHIKKSA-N,2.865,2.8093293,2.865,2.804368,2.865,2.8105555,2.865,2.7998462,2.865,2.8666115,2.865,2.8080132
ZIKASCHLXAGYBD-JKYTVCHISA-N,3.229,2.81382,3.229,2.8116372,3.229,2.809877,3.229,2.799853,3.229,2.6990469,3.229,2.7934523
HWVRVQALSOBWAW-SBYMYVRHSA-N,2.918,2.8187566,2.918,2.8055265,2.918,2.8074567,2.918,2.7998488,2.918,2.7026093,2.918,2.8116093
KALDXLWYZUKNCA-UFPJZMSJSA-N,2.897,2.8195295,2.897,2.8145583,2.897,2.8060992,2.897,2.7998552,2.897,2.701244,2.897,2.8298297
RYOJMDKPJAMVRX-CPDSRJINSA-N,2.611,2.823769,2.611,2.8140986,2.611,2.8009982,2.611,2.7998564,2.611,2.7034183,2.611,2.6514742
KPRKWQABTMICGT-IPMWUJFMSA-N,2.535,2.8135204,2.535,2.8145916,2.535,2.8069212,2.535,2.799855,2.535,2.6410537,2.535,2.8075812
MJZGPZYJBAGZCJ-QXMIWDPPSA-N,3.255,2.8160515,3.255,2.806662,3.255,2.8093865,3.255,2.7998476,3.255,2.7568693,3.255,2.7766652
QXRWBNTWGHFZMH-ZROPDVPESA-N,2.405,2.8248909,2.405,2.8148696,2.405,2.8069415,2.405,2.799856,2.405,2.4503174,2.405,2.8640518
RJDMMGDNDMDVTG-PVIOKDRBSA-N,2.881,2.8166044,2.881,2.808805,2.881,2.8097968,2.881,2.7998555,2.881,2.9249759,2.881,2.9041038
MQKSWQLRJKSLLH-UTXUFXGVSA-N,3.338,2.821123,3.338,2.8132496,3.338,2.8069537,3.338,2.799852,3.338,2.6800106,3.338,2.743414
YEFCRHPHNNKOBB-RLLLZWGVSA-N,3.07,2.813634,3.07,2.810556,3.07,2.8115056,3.07,2.79985,3.07,2.7760515,3.07,2.8125687
NCEBWPZUQITDEF-CMRJIMPESA-N,2.454,2.824985,2.454,2.811863,2.454,2.8034852,2.454,2.7998593,2.454,2.7155757,2.454,2.8300653
UOMLCANRFJMTMV-BIXZQIBGSA-N,3.307,2.8133075,3.307,2.8141887,3.307,2.8073463,3.307,2.799852,3.307,2.6977885,3.307,2.7928624
UKTOIDUWADVHQZ-LMOHNTGSSA-N,2.309,2.8150074,2.309,2.8104422,2.309,2.8094532,2.309,2.7998464,2.309,2.8807623,2.309,2.7783473
SSRCBHOLDGUXGY-STKMKYKTSA-N,2.584,2.8255947,2.584,2.808968,2.584,2.8033073,2.584,2.799852,2.584,2.7841585,2.584,2.780062
FMWUKUJHPIZKTJ-UTXUFXGVSA-N,2.557,2.822466,2.557,2.815296,2.557,2.8025503,2.557,2.7998567,2.557,2.5853596,2.557,2.7506764
HGSODPSBCKYHLP-YMDVBUIYSA-N,3.108,2.815477,3.108,2.8153577,3.108,2.807978,3.108,2.7998543,3.108,2.7823727,3.108,2.736755
GOUKTQXPRHPBJW-KZQHBGAYSA-N,2.986,2.813141,2.986,2.810267,2.986,2.8040645,2.986,2.7998543,2.986,2.8364115,2.986,2.7757595
AZTLGERBLATSLY-CGHGMCFXSA-N,2.464,2.8155746,2.464,2.8141043,2.464,2.8069112,2.464,2.7998564,2.464,2.649631,2.464,2.7423568
MCNNOMTXQMPWQL-FZPRHHONSA-N,2.673,2.823641,2.673,2.8122683,2.673,2.803229,2.673,2.7998545,2.673,2.72754,2.673,2.8066716
LDWZJKYYAGSDBD-SVPAYZKRSA-N,2.848,2.8172748,2.848,2.8139718,2.848,2.8058202,2.848,2.7998533,2.848,2.7695913,2.848,2.8588536
VDTGHLPVJRZWAX-XPNXJDEUSA-N,3.305,2.8137212,3.305,2.8039277,3.305,2.8094952,3.305,2.7998464,3.305,2.791173,3.305,2.7866561
GZXIHIPYYSVWAD-BZTVMVRHSA-N,2.591,2.8225904,2.591,2.8115625,2.591,2.8071108,2.591,2.799854,2.591,2.7725446,2.591,2.8531373
KDCDPISUORIQTL-RDIFTUKVSA-N,2.892,2.8152807,2.892,2.8110237,2.892,2.8093507,2.892,2.7998462,2.892,2.7866075,2.892,2.7597158
LHARYVICSQQHFZ-DMMXZFMDSA-N,2.779,2.8176608,2.779,2.81303,2.779,2.8103685,2.779,2.7998528,2.779,2.7563102,2.779,2.7728662
NTBOOFFFMMNXPM-IRECXSHYSA-N,2.757,2.8127277,2.757,2.8145318,2.757,2.8070974,2.757,2.799851,2.757,2.648727,2.757,2.6441548
SJWLUOMLTCGSTN-WSBIKYRQSA-N,3.32,2.8119972,3.32,2.8101695,3.32,2.8104599,3.32,2.7998462,3.32,2.939028,3.32,2.7921154
SZXLWUSRWJSDOL-OLJDZTCOSA-N,2.7,2.8205373,2.7,2.8100607,2.7,2.804492,2.7,2.7998555,2.7,2.5938587,2.7,2.8561482
QTLJNAACPSWLFC-RLZCSYPLSA-N,2.889,2.8127844,2.889,2.813464,2.889,2.8067718,2.889,2.799852,2.889,2.6239092,2.889,2.7732942
LQMZXTNRSHVDBG-ARTSSFHASA-N,2.074,2.8183208,2.074,2.811508,2.074,2.8054671,2.074,2.799855,2.074,2.8082988,2.074,2.781893
JELKFYOLTGPKQA-QRQIAZFYSA-N,2.536,2.827939,2.536,2.8159103,2.536,2.8049328,2.536,2.799852,2.536,2.8856685,2.536,2.8186498
JYYAZURXDWFMGW-CTYAKMLPSA-N,3.059,2.8159878,3.059,2.8072383,3.059,2.8106637,3.059,2.7998457,3.059,2.7141604,3.059,2.7843077
QRQDGJFKETWNCK-DMWKKASYSA-N,2.429,2.8173308,2.429,2.8119307,2.429,2.8050349,2.429,2.7998521,2.429,2.7489562,2.429,2.8070166
KPBKVISLTXVGQH-CLHYIUPASA-N,2.58,2.8056543,2.58,2.8083408,2.58,2.8072772,2.58,2.799851,2.58,2.8084562,2.58,2.729418
DPIHZMWDFLZQPO-OHCCIGMTSA-N,2.692,2.8204715,2.692,2.8140683,2.692,2.8068945,2.692,2.799852,2.692,2.7480962,2.692,2.7863972
USUYGUPFVUGWLY-XRWBUCRGSA-N,2.188,2.8138094,2.188,2.8134434,2.188,2.806734,2.188,2.799853,2.188,2.695329,2.188,2.797449
QFVLAKYPNGHZOF-KEGTUQKMSA-N,2.719,2.811639,2.719,2.8098867,2.719,2.8108048,2.719,2.799846,2.719,2.8863842,2.719,2.7928276
HYMGDIZNHHVMKY-HCNMGLPWSA-N,3.163,2.815923,3.163,2.8127892,3.163,2.8042881,3.163,2.799854,3.163,2.6829796,3.163,2.737154
CPQJWLYYLOXLIV-MNQNVOJESA-N,2.986,2.815552,2.986,2.8149877,2.986,2.808085,2.986,2.7998533,2.986,2.7055964,2.986,2.801455
KWPZPBFJBLHZGE-BQQKEZRLSA-N,2.764,2.825681,2.764,2.814338,2.764,2.8043087,2.764,2.7998562,2.764,2.5707822,2.764,2.626482
FZCKPBOXXXKNLN-FRYUXFAQSA-N,2.394,2.8286414,2.394,2.815749,2.394,2.804898,2.394,2.7998564,2.394,2.5443246,2.394,2.7209678
CDHGHBCMJZKOON-FIBXFRIOSA-N,2.655,2.8127232,2.655,2.8125453,2.655,2.8078065,2.655,2.799851,2.655,2.6952772,2.655,2.7420323
NOIMPGYAJQWSPF-ZNXZXRCJSA-N,3.275,2.8271413,3.275,2.815863,3.275,2.806306,3.275,2.799858,3.275,2.412508,3.275,2.805228
UNJXLGAOGKYUET-DPNNOFEESA-N,2.618,2.8290482,2.618,2.8128095,2.618,2.802026,2.618,2.7998517,2.618,2.7881513,2.618,2.8270109
BOFAHWZOWHFIOX-JGJLLFJCSA-N,3.015,2.8062243,3.015,2.8141418,3.015,2.8061998,3.015,2.7998545,3.015,2.8055131,3.015,2.8025954
APMBXNQJFAUZCH-HPTUOECQSA-N,3.31,2.8240798,3.31,2.8137245,3.31,2.8036714,3.31,2.799864,3.31,2.7107608,3.31,2.803309
BPCAHCCAWBSUBN-CHVBVBDWSA-N,3.151,2.8107126,3.151,2.8103025,3.151,2.807982,3.151,2.7998507,3.151,2.813142,3.151,2.775283
FNVMZYZSCDBFGB-HBDZPKCRSA-N,3.03,2.8124323,3.03,2.8160672,3.03,2.8085592,3.03,2.7998521,3.03,2.7649956,3.03,2.7588637
MBTMHZBEZZGBES-RKJHCGSOSA-N,3.124,2.8130205,3.124,2.8138266,3.124,2.8052225,3.124,2.7998526,3.124,2.6135697,3.124,2.7395608
PDVGCFICXWYSII-ZRBGAURHSA-N,2.567,2.8090773,2.567,2.807436,2.567,2.8101656,2.567,2.7998476,2.567,2.7993805,2.567,2.7805994
IXDYXMPMPXOLPN-JHHMLAPZSA-N,2.399,2.811731,2.399,2.8120677,2.399,2.810947,2.399,2.799853,2.399,2.8474534,2.399,2.7929475
QZQNPVJKKOEQQX-POHGQRKGSA-N,3.22,2.8207445,3.22,2.808692,3.22,2.8080528,3.22,2.7998488,3.22,2.7613528,3.22,2.8003378
YFOPZGRDVWTMBG-WXEUKPCGSA-N,2.658,2.8234944,2.658,2.8140345,2.658,2.8055208,2.658,2.799849,2.658,2.7969394,2.658,2.746619
GALHCARGKFZFDC-LPEPFOFCSA-N,2.822,2.8134186,2.822,2.808025,2.822,2.8009965,2.822,2.7998538,2.822,2.7482579,2.822,2.8706079
ZKERKUCVJQDDDL-NIEDSSJESA-N,2.828,2.822899,2.828,2.812081,2.828,2.8035572,2.828,2.7998567,2.828,2.7532883,2.828,2.809446
HRWCXELPBLUOFZ-YTQCCTFUSA-N,3.205,2.8167918,3.205,2.8130455,3.205,2.808567,3.205,2.7998548,3.205,2.8535664,3.205,2.8692105
WXIKGRUXXGBKSZ-LMOHNTGSSA-N,2.329,2.8102455,2.329,2.801973,2.329,2.8100255,2.329,2.7998471,2.329,2.836659,2.329,2.7333145
NZRXBCFIRHAQFK-ORUBRVGZSA-N,2.735,2.829879,2.735,2.815563,2.735,2.805019,2.735,2.7998514,2.735,2.802182,2.735,2.6962783
IVVFXBHRLZXXPQ-SRDALAOCSA-N,2.458,2.8143804,2.458,2.813582,2.458,2.8056788,2.458,2.7998514,2.458,2.6699312,2.458,2.6587079
IYOQXAUCCFLXGW-FORRVPSXSA-N,2.897,2.8342893,2.897,2.80944,2.897,2.803311,2.897,2.799853,2.897,2.6757557,2.897,2.8521886
HWSHGABQNCHWPK-YTJQMYRNSA-N,2.812,2.8115892,2.812,2.8045642,2.812,2.809806,2.812,2.7998447,2.812,2.8058643,2.812,2.7683558
